"Candidate identification","Candidate name","Incumbent challenger status","Party affiliation","Total receipts","Total individual contributions","Candidate state","Candidate district","Special election status","Primary election status","Runoff election status","General election status"
"H6UT03117","BURRIDGE, CHRISTIAN","C","DEM",72926,27479,"UT","03",NA,NA,NA,"L"
"H2UT03207","THROCKMORTON, JOSEPH MATTHEW","C","REP",1259.19,0,"UT","03",NA,NA,NA,NA
"H4UT03096","HAWKINS, GREGORY P","C","REP",0,0,"UT","03",NA,NA,NA,NA
"H6UT03042","CANNON, CHRISTOPHER B","I","REP",1168744.05,290801.27,"UT","03",NA,"W",NA,"W"
"H6UT03109","JACOB, JOHN","C","REP",591831.46,42049.37,"UT","03",NA,"L",NA,NA
"H6UT03141","NOORLANDER, JAMES MICHAEL","C","CON",26603.66,25994.68,"UT","03",NA,NA,NA,"L"
"H4UT02106","COOK, MERRILL","C","Rep",28728,23728,"UT","03",NA,NA,NA,NA
"H6VA01141","O'DONNELL, SHAWN MICHAEL","C","DEM",112961.36,66888.36,"VA","01",NA,NA,NA,"L"
"H6VA01158","GRANT, LORENZO S","C","DEM",7360,3360,"VA","01",NA,NA,NA,NA
"H0VA01052","DAVIS, JO ANN S.","I","REP",578108.69,286103.14,"VA","01",NA,"W",NA,"W"
"H6VA01166","PIXTON, MARVIN FRANCIS III","C","IND",9275,6755,"VA","01",NA,NA,NA,"L"
"H4VA02029","ASHE, DAVID BENJAMIN","C","DEM",41659,37659,"VA","02",NA,NA,NA,NA
"H6VA02057","PICKETT, OWEN B","C","DEM",0,0,"VA","02",NA,NA,NA,NA
"H6VA02081","FARLOW, TROY JAY","C","DEM",33840,9326,"VA","02",NA,NA,NA,NA
"H6VA02099","KELLAM, PHILIP JEFFERSON","C","DEM",1692579.81,1045245.48,"VA","02",NA,"W",NA,"L"
"H4VA02037","DRAKE, THELMA D","I","REP",2350040.69,799229.07,"VA","02",NA,"W",NA,"W"
"H6VA01117","SCOTT, ROBERT C","I","DEM",336424.49,108914.08,"VA","03",NA,NA,NA,"W"
"H4VA03035","SEARS, WINSOME E","C","REP",2060.63,0,"VA","03",NA,NA,NA,NA
"H4VA04025","MENEFEE, JONATHAN R","C","DEM",0,0,"VA","04",NA,NA,NA,NA
"H2VA04052","FORBES, J. RANDY","I","REP",650876.77,377000.05,"VA","04",NA,"W",NA,"W"
"H4VA05022","WEED, ALBERT CHARLES II","C","DEM",609813.72,577852.05,"VA","05",NA,NA,NA,"L"
"H6VA05092","EWERT, HENRY BERNHARD II","C","DEM",55003.89,45003.89,"VA","05",NA,NA,NA,NA
"H6VA05068","GOODE, VIRGIL H. JR.","I","REP",996390.4,690855.53,"VA","05",NA,"W",NA,"W"
"H2VA06115","GOODLATTE, ROBERT W.","I","REP",1212613.94,458842.63,"VA","06",NA,"W",NA,"W"
"H6VA06116","PEERY, ANDRE' D","C","IND",8284.9,7523.26,"VA","06",NA,NA,NA,"L"
"H6VA06124","PRYOR, BARBARA JEAN","C","IND",2585,2585,"VA","06",NA,NA,NA,"L"
"H6VA07106","NACHMAN, JAMES M","C","DEM",108062.25,85677.91,"VA","07",NA,NA,NA,"L"
"H0VA07042","CANTOR, ERIC","I","REP",3310831.69,1574401.52,"VA","07",NA,"W",NA,"W"
"H4VA07119","BLANTON, BRAD","C","GRE",54863,36628,"VA","07",NA,NA,NA,"L"
"H0VA08040","MORAN, JAMES P JR","I","DEM",1339444.7,874282.78,"VA","08",NA,"W",NA,"W"
"H4VA08083","HANLEY, KATE","C","DEM",0,0,"VA","08",NA,NA,NA,NA
"H4VA08133","CHENEY, LISA MARIE","C","REP",0,0,"VA","08",NA,NA,NA,NA
"H6VA08203","O'DONOGHUE, THOMAS","C","REP",112926.79,53063.79,"VA","08",NA,"W",NA,"L"
"H6VA08211","ELLMORE, MARK W","C","REP",17873,11073,"VA","08",NA,"L",NA,NA
"H4VA08174","HURYSZ, JAMES THOMAS","C","IND",15878,425,"VA","08",NA,NA,NA,"L"
"H6VA08195","WILSON, KENNY","C","IND",5058,1963,"VA","08",NA,NA,NA,NA
"H2VA09010","BOUCHER, FREDERICK C","I","DEM",1422767.35,446736.32,"VA","09",NA,NA,NA,"W"
"H4VA09032","TRIPLETT, KEVIN R.","C","REP",0,0,"VA","09",NA,NA,NA,NA
"H6VA09052","CARRICO, CHARLES W SR","C","REP",71257.21,50380,"VA","09",NA,NA,NA,"L"
"H6VA10183","FEDER, JUDITH","C","DEM",1580463.96,1335088.14,"VA","10",NA,"W",NA,"L"
"H6VA10050","WOLF, FRANK R","I","REP",1735559.84,1177753.52,"VA","10",NA,"W",NA,"W"
"H6VA10191","NIGAM, NEERAJ C","C","IND",9260,4000,"VA","10",NA,NA,NA,"L"
"H6VA10175","WOOD, WILBUR NATHANIEL III","C","LIB",10252,8046,"VA","10",NA,NA,NA,"L"
"H4VA00023","LONGMYER, KENNETH","C","DEM",100061.58,78335.75,"VA","11",NA,"L",NA,NA
"H6VA11033","HURST, ANDREW LAWRENCE","C","DEM",357398.17,307260.66,"VA","11",NA,"W",NA,"L"
"H4VA11020","DAVIS, THOMAS M III","I","REP",2784641.19,1809158.45,"VA","11",NA,"W",NA,"W"
"H4VI00054","CHRISTENSEN, DONNA M","I","DEM",174303.7,75077,"VI","00",NA,NA,NA,"W"
"H4VI00104","OTTLEY, BASIL C JR","C","DEM",0,0,"VI","00",NA,NA,NA,NA
"H4VI00120","MOSLER, WARREN B","C","IND",341126.5,0,"VI","00",NA,NA,NA,"L"
"H6VT00152","DUNNE, MATT","O","DEM",27765,27765,"VT","00",NA,NA,NA,NA
"H6VT00160","WELCH, PETER","O","DEM",2066312.63,1445841.05,"VT","00",NA,"W",NA,"W"
"H6VT00178","RAINVILLE, MARTHA MS.","O","REP",1133135.54,572580.55,"VT","00",NA,"W",NA,"L"
"H6VT00194","SHEPARD, MARK IRVING","O","REP",93872.24,93693.47,"VT","00",NA,"L",NA,NA
"H8VT01016","SANDERS, BERNARD","I","IND",4188.75,832,"VT","00",NA,NA,NA,NA
"H6VT00186","ZUCKERMAN, DAVID","O","PRO",7730.5,7730.5,"VT","00",NA,NA,NA,NA
"H2WA04090","INSLEE, JAY R MR.","I","DEM",885882.89,395008.85,"WA","01",NA,"W",NA,"W"
"H4WA01191","HAGUE, JANE","C","REP",57203.74,721.9,"WA","01",NA,NA,NA,NA
"H4WA01217","EASTWOOD, RANDLE FREDRICK","C","REP",0,0,"WA","01",NA,NA,NA,NA
"H6WA01162","ISHMAEL, LARRY WAYNE","C","REP",43733,29720,"WA","01",NA,"W",NA,"L"
"H0WA02080","LARSEN, RICK","I","DEM",1456949.89,733055.38,"WA","02",NA,"W",NA,"W"
"H0WA02106","MORRIS, JEFF","C","DEM",0,0,"WA","02",NA,NA,NA,NA
"H2WA02128","SMITH, NORMA CREIGHTON","C","REP",0,0,"WA","02",NA,NA,NA,NA
"H4WA02124","SINCLAIR, SUZANNE LORENZ","C","REP",0,0,"WA","02",NA,NA,NA,NA
"H6WA02145","ROULSTONE, DOUGLAS ROBERT","C","REP",695345.09,394186.18,"WA","02",NA,"W",NA,"L"
"H6WA03135","BAIRD, BRIAN N","I","DEM",832166.77,410922.09,"WA","03",NA,"W",NA,"W"
"H4WA03080","CROWSON, THOMAS A","C","REP",0,0,"WA","03",NA,NA,NA,NA
"H6WA03143","MESSMORE, MICHAEL HENRY","C","REP",150237.71,60613.48,"WA","03",NA,"W",NA,"L"
"H6WA03168","MILLER, DANIEL R","C","REP",7865,1305,"WA","03",NA,"L",NA,NA
"H2WA04116","MASON, CRAIG A","C","DEM",0,0,"WA","04",NA,NA,NA,NA
"H4WA04054","MATHESON, SANDRA JEANNE","C","DEM",496.48,100,"WA","04",NA,NA,NA,NA
"H4WA04062","WRIGHT, RICHARD KENNETH","C","DEM",298244.46,165247.83,"WA","04",NA,"W",NA,"L"
"H2WA04041","HASTINGS, DOC","I","REP",567229.11,303896.37,"WA","04",NA,"W",NA,"W"
"H6WA04125","OLIVER, CLAUDE LLOYD","C","REP",90482,48947,"WA","04",NA,"L",NA,NA
"H4WA05093","BARBIERI, DONALD K","C","DEM",3682.68,0,"WA","05",NA,NA,NA,NA
"H4WA05119","SULLIVAN, CRAIG","C","DEM",0,0,"WA","05",NA,NA,NA,NA
"H6WA05023","FOLEY, THOMAS S","C","DEM",700,0,"WA","05",NA,NA,NA,NA
"H6WA05122","GOLDMARK, PETER JAMES","C","DEM",1204881.49,956700.76,"WA","05",NA,"W",NA,"L"
"H4WA05051","SHEAHAN, LARRY L","C","REP",8931.8,8931.8,"WA","05",NA,NA,NA,NA
"H4WA05077","RODGERS, CATHY MCMORRIS","I","REP",1851062,981210,"WA","05",NA,"W",NA,"W"
"H6WA06021","DICKS, NORMAN D","I","DEM",975076.15,507245,"WA","06",NA,"W",NA,"W"
"H8WA07132","MCDERMOTT, JAMES","I","DEM",888565.29,641595.66,"WA","07",NA,"W",NA,"W"
"H6WA07391","BEREN, STEVE","C","REP",19189.13,17148.05,"WA","07",NA,"L",NA,"L"
"H6WA07383","NOREEN, LINNEA S","C","IND",79865.94,23483.94,"WA","07",NA,NA,NA,"L"
"H4WA08055","ALBEN, ALEX","C","DEM",0,0,"WA","08",NA,NA,NA,NA
"H4WA08105","ROSS, DAVE","C","DEM",962.02,0,"WA","08",NA,NA,NA,NA
"H6WA08050","GORDON, RANDOLPH IAN","C","DEM",118724.26,117664.49,"WA","08",NA,NA,NA,NA
"H6WA08068","BURNER, DARCY","C","DEM",3080931.72,2423988.11,"WA","08",NA,"W",NA,"L"
"H4WA08063","TEBELIUS, DIANE","C","REP",6930.19,1050,"WA","08",NA,NA,NA,NA
"H4WA08071","REICHERT, DAVE","I","REP",3045771.39,1556475.13,"WA","08",NA,"W",NA,"W"
"H4WA08089","ESSER, LUKE","C","REP",12.42,0,"WA","08",NA,NA,NA,NA
"H4WA08097","LEE, CONRAD","C","REP",0,0,"WA","08",NA,NA,NA,NA
"H6WA09025","SMITH, ADAM","I","DEM",739892.17,298295.34,"WA","09",NA,"W",NA,"W"
"H6WA09041","COFCHIN, STEVEN CHARLES","C","REP",43139.92,28123.64,"WA","09",NA,"W",NA,"L"
"H4WI01064","THOMAS, JEFFREY C","C","DEM",27972,0,"WI","01",NA,"W",NA,"L"
"H4WI01106","LOEFFLER-BELL, CHESTER RICHARD","C","DEM",1400,0,"WI","01",NA,NA,NA,NA
"H6WI01127","SOWA, JUSTIN","C","DEM",4522.29,3972.12,"WI","01",NA,NA,NA,NA
"H6WI01135","HALL, DONALD P","C","DEM",3962,3962,"WI","01",NA,"L",NA,NA
"H6WI01143","HERR, STEVEN","C","DEM",15781,5995,"WI","01",NA,"L",NA,NA
"H6WI01150","SANTA CRUZ-BRADLEY, RUTH LEE","C","DEM",14423,710,"WI","01",NA,"L",NA,NA
"H8WI01024","RYAN, PAUL D","I","REP",1462680.73,678847.07,"WI","01",NA,"W",NA,"W"
"H8WI00018","BALDWIN, TAMMY","I","DEM",1565239.33,1217571.6,"WI","02",NA,"W",NA,"W"
"H4WI02054","MAGNUM, DAVID ROBERT","C","REP",969833.21,374033.21,"WI","02",NA,"W",NA,"L"
"H6WI03099","KIND, RON","I","DEM",933908.73,415246.32,"WI","03",NA,"W",NA,"W"
"H6WI03156","DENURE, CHIP","C","DEM",22335,735,"WI","03",NA,"L",NA,NA
"H4WI03110","SCHULTZ, DALE W","C","REP",7000,500,"WI","03",NA,NA,NA,NA
"H6WI03149","NELSON, PAUL R","C","REP",244572.85,180741.38,"WI","03",NA,"W",NA,"L"
"H4WI04167","CARPENTER, TIMOTHY W","C","DEM",5163,2075,"WI","04",NA,NA,NA,NA
"H4WI04175","KRUG, SHIRLEY","C","DEM",550,250,"WI","04",NA,NA,NA,NA
"H4WI04183","MOORE, GWENDOLYNNE","I","DEM",565400.44,220655.25,"WI","04",NA,"W",NA,"W"
"H4WI04142","HOZE, COREY ROBERT","C","REP",0,0,"WI","04",NA,NA,NA,NA
"H4WI04191","BOYLE, GERALD H","C","REP",8637.97,0,"WI","04",NA,NA,NA,NA
"H6WI04048","RIVERA, PERFECTO","C","REP",39610,14605,"WI","04",NA,"W",NA,"L"
"H4WI05057","KENNEDY, BRYAN L MR","C","DEM",339671.86,233052.43,"WI","05",NA,"W",NA,"L"
"H4WI05073","KOHLENBERG, GARY","C","DEM",-3572.14,0,"WI","05",NA,NA,NA,NA
"H8WI09050","SENSENBRENNER, F JAMES JR","I","REP",774145.8,242444.48,"WI","05",NA,"W",NA,"W"
"H6WI05094","LEVIS, ROBERT","C","GRE",19475,4875,"WI","05",NA,"W",NA,"L"
"H6WI06092","CURRY, JOHN M","C","DEM",5348,3671,"WI","06",NA,NA,NA,NA
"H0WI06061","PETRI, THOMAS E","I","REP",645371.87,145718,"WI","06",NA,"W",NA,"W"
"H6WI07033","OBEY, DAVID R","I","DEM",1207768.11,487179.9,"WI","07",NA,"W",NA,"W"
"H6WI07116","TYBERG, JEFF ALLAN","C","REP",12049.6,10680,"WI","07",NA,"L",NA,NA
"H6WI07124","REID, NICHOLAS RAYMOND","C","REP",217848.19,187583.13,"WI","07",NA,"W",NA,"L"
"H6WI07132","ROBINSON, DAVID ALAN","C","REP",14540,4540,"WI","07",NA,NA,NA,NA
"H4WI08051","NUSBAUM, NANCY JEAN","O","DEM",1125094.18,827742.54,"WI","08",NA,"L",NA,NA
"H4WI08069","LECLAIR, DORTHEA M (DOTTIE)","C","DEM",0,0,"WI","08",NA,NA,NA,NA
"H6WI08106","WALL, JAMES RICHARD JR","O","DEM",710004.24,570002.02,"WI","08",NA,"L",NA,NA
"H6WI08122","KAGEN, STEVEN LESLIE","O","DEM",3239735.39,305445.82,"WI","08",NA,"W",NA,"W"
"H6WI08098","MCCORMICK, TERRI","O","REP",155088.26,66542.92,"WI","08",NA,"L",NA,NA
"H6WI08114","GARD, JOHN G","O","REP",2831679.64,1550623.02,"WI","08",NA,"W",NA,"L"
"H8WI00026","GREEN, MARK A","I","REP",3548.96,2320,"WI","08",NA,NA,NA,NA
"H2WV01029","MOLLOHAN, ALAN B.","I","DEM",1622994.64,778603.56,"WV","01",NA,"W",NA,"W"
"H6WV01053","WAKIM, CHRIS","C","REP",766206.94,318417.17,"WV","01",NA,"W",NA,"L"
"H6WV01061","MORAN, DAVID DUNSTAN","C",NA,2495,0,"WV","01",NA,NA,NA,"L"
"H0WV02104","HUNT, MARK ALLEN","C","DEM",279002.29,5500,"WV","02",NA,"L",NA,NA
"H2WV02118","WORKMAN, MARGARET L","C","DEM",15,0,"WV","02",NA,NA,NA,NA
"H4WV02031","TURMAN IV, CHRISTOPHER MADISON","C","DEM",0,0,"WV","02",NA,NA,NA,NA
"H4WV02049","WELLS, ERIK PATRICK","C","DEM",591.95,0,"WV","02",NA,NA,NA,NA
"H6WV02077","CALLAGHAN, MIKE O","C","DEM",609532.93,522785.85,"WV","02",NA,"W",NA,"L"
"H6WV02085","ROBB, RICHIE","C","DEM",83168.56,65958,"WV","02",NA,"L",NA,NA
"H0WV02138","CAPITO, SHELLEY MOORE","I","REP",2476770.12,1527016.99,"WV","02",NA,"W",NA,"W"
"H6WV03075","EASTERLY, TOM","C","DEM",21500,0,"WV","03",NA,NA,NA,NA
"H6WV04057","RAHALL, NICK J II","I","DEM",565273.57,198556,"WV","03",NA,"W",NA,"W"
"H4WV03047","SNUFFER, RICHARD RAY","C","REP",25885.56,0,"WV","03",NA,NA,NA,NA
"H4WV03062","GEARHEART, GARY","C","REP",332,0,"WV","03",NA,"L",NA,NA
"H6WV03083","WOLFE, KIM","C","REP",48006.47,47006.47,"WV","03",NA,"W",NA,"L"
"H6WY01025","TRAUNER, GARY S","C","DEM",985457.55,800608.33,"WY","00",NA,"W",NA,"L"
"H4WY00055","CUBIN, BARBARA L","I","REP",1284574.56,367681.19,"WY","00",NA,"W",NA,"W"
"H4WY00113","ASAY, BRUCE S","C","REP",0,0,"WY","00",NA,NA,NA,NA
"H4WY00121","CASE, CALE","C","REP",230,0,"WY","00",NA,NA,NA,NA
"H6WY00118","WINNEY, JUSTIN WILLIAM JR","C","REP",45037.46,23910,"WY","00",NA,"L",NA,NA
"P00000729","MUZYK, GEORGE ALEXANDER","C","DEM",1290,0,"00","00",NA,NA,NA,NA
"P00003343","CROW, RANDOLPH W","C","DEM",100,47,"00","00",NA,NA,NA,NA
"P00003772","REED, LARRY K (VICE PRES)","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P00004754","LIEBERMAN, JOSEPH I","C","DEM",62364.99,0,"00","00",NA,NA,NA,NA
"P20000642","CLINTON, WILLIAM JEFFERSON","C","DEM",1.88,0,"00","00",NA,NA,NA,NA
"P40000291","GLENN, JOHN","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40001018","JACKSON, JESSE LOUIS","C","DEM",6,0,"00","00",NA,NA,NA,NA
"P40002214","DEAN, HOWARD","C","DEM",259992.46,0,"00","00",NA,NA,NA,NA
"P40002305","PENNA, FERN","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40002347","EDWARDS, JOHN","C","DEM",155802.37,12000,"00","00",NA,NA,NA,NA
"P40002404","SHARPTON, REV ALFRED C","C","DEM",40000,0,"00","00",NA,NA,NA,NA
"P40002446","MOLLENHOUR, GRADY DEAN REV JR","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40002545","KUCINICH, DENNIS J","C","DEM",259035.82,17955.13,"00","00",NA,NA,NA,NA
"P40002552","BRAUN, CAROL MOSELEY","C","DEM",26911.19,13819.49,"00","00",NA,NA,NA,NA
"P40002586","FEY, SUSAN","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40002792","CLARK, WESLEY K","C","DEM",114531.23,0,"00","00",NA,NA,NA,NA
"P40003253","MASON, JOHN CHRISTOPHER DR DO (RET)","C","DEM",3180,3675,"00","00",NA,NA,NA,NA
"P60000452","LAROUCHE, LYNDON H JR","C","DEM",69361.77,54410,"00","00",NA,NA,NA,NA
"P60004751","GRAVEL, MIKE","C","DEM",92702.06,23552.06,"00","00",NA,NA,NA,NA
"P80000235","KERRY, JOHN F","C","DEM",9882340.6,13457,"00","00",NA,NA,NA,NA
"P80000268","CARTER, WILLIE FELIX","C","DEM",4081,0,"00","00",NA,NA,NA,NA
"P80000516","BRADLEY, BILL","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P80000581","GEPHARDT, RICHARD A","C","DEM",45731.2,0,"00","00",NA,NA,NA,NA
"P80000912","GORE, AL","C","DEM",42236,0,"00","00",NA,NA,NA,NA
"P80002926","AARON, LAURA DAVIS","C","DEM",2451,0,"00","00",NA,NA,NA,NA
"P80003098","FORRESTER, MICHAEL KEITH","C","DEM",100,0,"00","00",NA,NA,NA,NA
"P80003213","KRUEGER, KARL EVERETT","C","DEM",150,0,"00","00",NA,NA,NA,NA
"P80003221","CAESAR, EMPEROR","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P80003262","VILSACK, THOMAS J","C","DEM",1165075.99,1122585.34,"00","00",NA,NA,NA,NA
"P80003296","BAYH, EVAN","C","DEM",40400,40400,"00","00",NA,NA,NA,NA
"P80003387","DODD, CHRISTOPHER J","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P00003251","GIULIANI, RUDOLPH W","C","REP",1406563,1300263,"00","00",NA,NA,NA,NA
"P00003335","BUSH, GEORGE W","I","REP",3312484.67,125080.43,"00","00",NA,NA,NA,NA
"P00003491","BAUER, GARY L","C","REP",69188.82,15000,"00","00",NA,NA,NA,NA
"P00003806","HATCH, ORRIN GRANT","C","REP",57901,51901,"00","00",NA,NA,NA,NA
"P20000089","FELLURE, LOWELL JACKSON","C","REP",2507,0,"00","00",NA,NA,NA,NA
"P20000550","HOWARD, MILLIE","C","REP",1156,0,"00","00",NA,NA,NA,NA
"P40000382","OGIN, FREDERICK EUGENE","C","REP",0,0,"00","00",NA,NA,NA,NA
"P40002040","GIDNER, BRUCE ALLEN","C","REP",0,0,"00","00",NA,NA,NA,NA
"P40002669","BROUGHMAN, DEWEY R","C","REP",220,0,"00","00",NA,NA,NA,NA
"P40003402","CLARKSON, S SCOTT","C","REP",0,0,"00","00",NA,NA,NA,NA
"P60002458","JEWELL, ROGER H","C","REP",0,0,"00","00",NA,NA,NA,NA
"P60003076","KEYES, ALAN L","C","REP",107500,0,"00","00",NA,NA,NA,NA
"P60003308","DORNAN, ROBERT K","C","REP",60000,0,"00","00",NA,NA,NA,NA
"P60003381","WILSON, PETE","C","REP",0,0,"00","00",NA,NA,NA,NA
"P60003456","RAVEN, WILLIAM NATHANIEL","C","REP",0,0,"00","00",NA,NA,NA,NA
"P60003670","KASICH, JOHN R","C","REP",65417.79,3475,"00","00",NA,NA,NA,NA
"P60003795","THOMPSON, TOMMY","C","REP",500,500,"00","00",NA,NA,NA,NA
"P80000730","MESSIAH, (FREDDY IRWIN SITNICK)","C","REP",0,0,"00","00",NA,NA,NA,NA
"P80002801","MCCAIN, JOHN S","C","REP",1711053.23,650385.8,"00","00",NA,NA,NA,NA
"P80002827","BARNETT, DANIEL JAMES","C","REP",1500,0,"00","00",NA,NA,NA,NA
"P80002959","HAYWARD, CURTIS","C","REP",0,0,"00","00",NA,NA,NA,NA
"P80002983","COX, JOHN H","C","REP",464438.51,9438.51,"00","00",NA,NA,NA,NA
"P80003007","SMITH, MICHAEL CHARLES","C","REP",5439.45,1860,"00","00",NA,NA,NA,NA
"P80003015","SMITH, RICHARD MICHAEL","C","REP",10630,2810,"00","00",NA,NA,NA,NA
"P80003049","GALLAGHER, ANTHONY KEITH","C","REP",0,0,"00","00",NA,NA,NA,NA
"P80003189","FORTHAN, BOB LEONARD","C","REP",0,0,"00","00",NA,NA,NA,NA
"P80003429","TANCREDO, THOMAS GERALD","C","REP",30000,0,"00","00",NA,NA,NA,NA
"P40003279","MESPLAY, KENT PHILIP","C","GRE",0,0,"00","00",NA,NA,NA,NA
"P00003277","HAMBURG, AL","C","IND",10067,2500,"00","00",NA,NA,NA,NA
"P20000527","NADER, RALPH","C","IND",782271.18,646535.14,"00","00",NA,NA,NA,NA
"P40000648","WINN, ROBERT BRYANT","C","IND",0,0,"00","00",NA,NA,NA,NA
"P40002263","TOMPKINS, LINDA  A","C","IND",10,0,"00","00",NA,NA,NA,NA
"P40002644","WASHINGTON, LANAKILA MR","C","IND",5168,0,"00","00",NA,NA,NA,NA
"P40003188","WILSON, TIMOTHY REXFORD","C","IND",0,0,"00","00",NA,NA,NA,NA
"P40003345","FLASH, ROCKY HURRICANE","C","IND",0,0,"00","00",NA,NA,NA,NA
"P40003410","WALSH, ROY EUGENE","C","IND",0,0,"00","00",NA,NA,NA,NA
"P60003530","JUDD, KEITH RUSSELL","C","IND",0,0,"00","00",NA,NA,NA,NA
"P60003787","PHILLIPS, CHARLES ANTON","C","IND",0,0,"00","00",NA,NA,NA,NA
"P80000672","HOFF, SAMUEL B DR","C","IND",0,0,"00","00",NA,NA,NA,NA
"P80002876","JONES, ARNOLD MATTHEW","C","IND",50,50,"00","00",NA,NA,NA,NA
"P80002884","SHARKEY, JONATHON THE IMPALER","C","IND",114,0,"00","00",NA,NA,NA,NA
"P80002975","IMPERATO, DANIEL J","C","IND",1000,1000,"00","00",NA,NA,NA,NA
"P80003122","PETKEVICIUS, JEFFREY CHARLES","C","IND",0,0,"00","00",NA,NA,NA,NA
"P80003361","MCCALL, JAMES H","C","IND",6978,0,"00","00",NA,NA,NA,NA
"P00004671","KUBBY, STEVEN WYNN","C","LIB",6351,6351,"00","00",NA,NA,NA,NA
"P20000055","LEE, KIP","C","LIB",0,0,"00","00",NA,NA,NA,NA
"P40002537","BADNARIK, MICHAEL","C","LIB",1529.9,0,"00","00",NA,NA,NA,NA
"P80003080","PHILLIES, GEORGE DAVID JOSEPH","C","LIB",9247.51,2720.5,"00","00",NA,NA,NA,NA
"P80003304","JINGOZIAN, MICHAEL PAUL","C","LIB",50000,0,"00","00",NA,NA,NA,NA
"P00003962","SCHRINER, JOSEPH CHARLES","C","NNE",20273,19266,"00","00",NA,NA,NA,NA
"P40002453","POLK, KEVIN SEAN","C","NNE",0,0,"00","00",NA,NA,NA,NA
"P80003155","KOCH, DAVID ALAN","C","NNE",524,25,"00","00",NA,NA,NA,NA
"P00000679","CARROLL, JERRY LEON","C","OTH",160,0,"00","00",NA,NA,NA,NA
"P20001434","PHILLIPS, HOWARD","C","OTH",15644,15344,"00","00",NA,NA,NA,NA
"P40002099","SPRINGFIELD, BRIAN BAKER","C","OTH",0,0,"00","00",NA,NA,NA,NA
"P40003097","COBB, DAVID KEITH","C","OTH",7938.72,7938.72,"00","00",NA,NA,NA,NA
"P40003501","LIVERSEIDGE, TIM","C","OTH",0,0,"00","00",NA,NA,NA,NA
"P60004405","MOOREHEAD, MONICA GAIL","C","OTH",0,0,"00","00",NA,NA,NA,NA
"P80003320","BOWLES, JOHN TAYLOR","C","OTH",240,195,"00","00",NA,NA,NA,NA
"P80003502","LEONAITIS, JOSEPH FELIX","C","OTH",0,0,"00","00",NA,NA,NA,NA
"P60004256","TRASK, BRUCE CALVIN","C","REF",8743,500,"00","00",NA,NA,NA,NA
"P80000805","BUCHANAN, PATRICK J","C","REF",23.05,2.66,"00","00",NA,NA,NA,NA
"P40003261","PEROUTKA, MICHAEL ANTHONY","C","UNK",19283.22,3521,"00","00",NA,NA,NA,NA
"P40003329","ROSENBERGER, PAUL RUSSELL","C","UNK",35000,0,"00","00",NA,NA,NA,NA
"P40003493","HALSEY, STEVEN M","C","UNK",2900,0,"00","00",NA,NA,NA,NA
"S4AK00107","KNOWLES, TONY","C","DEM",2170,500,"AK","00",NA,NA,NA,NA
"S0AK00063","MURKOWSKI, FRANK SENATOR","I","REP",423,0,"AK","00",NA,NA,NA,NA
"S2AK00010","STEVENS, THEODORE F (TED)","I","REP",1099958,633320,"AK","00",NA,NA,NA,NA
"S4AK00099","MURKOWSKI, LISA","I","REP",118419,35661,"AK","00",NA,NA,NA,NA
"S4AK00131","MILLER, MIKE","C","REP",250,250,"AK","00",NA,NA,NA,NA
"S4AK00180","MILLICAN, MARC JOSEPH","C","NNE",0,0,"AK","00",NA,NA,NA,NA
"S2AL00087","SOWELL, WAYNE","C","DEM",0,0,"AL","00",NA,NA,NA,NA
"S6AL00138","BEDFORD, ROGER HUGH","C","DEM",10431,9425,"AL","00",NA,NA,NA,NA
"S6AL00013","SHELBY, RICHARD C","I","REP",872999,49643,"AL","00",NA,NA,NA,NA
"S6AL00195","SESSIONS, JEFFERSON B","I","REP",769206,487122,"AL","00",NA,NA,NA,NA
"S0AL00149","SWANSON, JOHNNY III","C","IND",6684,0,"AL","00",NA,NA,NA,NA
"S0AR00028","PRYOR, MARK LUNSFORD","I","DEM",811246,285474,"AR","00",NA,NA,NA,NA
"S8AR00112","LINCOLN, BLANCHE LAMBERT","I","DEM",293481,72475,"AR","00",NA,NA,NA,NA
"S4AR00046","HOLT, JIM","C","REP",7,0,"AR","00",NA,NA,NA,NA
"S4AR00079","CLAMPITT, ROSEMARIE","C","REP",0,0,"AR","00",NA,NA,NA,NA
"S6AR00124","HUTCHINSON, TIM","I","REP",171,0,"AR","00",NA,NA,NA,NA
"S6AZ00142","PEDERSON, JIM","C","DEM",14709628,2933891,"AZ","00",NA,"W",NA,"L"
"S4AZ00030","KYL, JON","I","REP",14123880,10964367,"AZ","00",NA,"W",NA,"W"
"S6AZ00019","MCCAIN, JOHN S","I","REP",285373,126025,"AZ","00",NA,NA,NA,NA
"S0CA00199","FEINSTEIN, DIANNE","I","DEM",8238616,6438570,"CA","00",NA,"W",NA,"W"
"S2CA00286","BOXER, BARBARA","I","DEM",885674,248807,"CA","00",NA,NA,NA,NA
"S2CA00377","LEVINE, MEL","C","DEM",0,0,"CA","00",NA,NA,NA,NA
