"Candidate identification","Candidate name","Incumbent challenger status","Party affiliation","Total receipts","Total individual contributions","Candidate state","Candidate district","Special election status","Primary election status","Runoff election status","General election status"
"H4VA10048","SOCAS, JAMES ROBERT","C","DEM",911200.31,362098.31,"VA","10",NA,NA,NA,"L"
"H6VA10050","WOLF, FRANK R","I","REP",1460724.25,1016744.85,"VA","10",NA,NA,NA,"W"
"H0VA11036","CORRIGAN, MICHAEL L ""MIKE""","C","DEM",357,0,"VA","11",NA,NA,NA,NA
"H4VA00023","LONGMYER, KEN","C","DEM",75421.74,61721.31,"VA","11",NA,NA,NA,"L"
"H4VA11020","DAVIS, THOMAS M III","I","REP",2164492.11,1385472.35,"VA","11",NA,NA,NA,"W"
"H2VA11131","CREEL, FRANK W","C","CON",0,0,"VA","11",NA,NA,NA,NA
"H4VI00054","CHRISTENSEN, DONNA M","I","DEM",177530.78,122329.54,"VI","00",NA,NA,NA,"W"
"H4VI00104","OTTLEY, BASIL C JR","C","DEM",39547,27773,"VI","00",NA,NA,NA,NA
"H2VI00041","O'NEAL, LILLIANA BELARDO DE","C","REP",0,0,"VI","00",NA,NA,NA,NA
"H4VI00120","MOSLER, WARREN BRUCE","C","IND",330630,0,"VI","00",NA,NA,NA,"L"
"H2VT00086","PARKE, GREGORY TARLE","C","REP",692334.34,660439.19,"VT","00",NA,NA,NA,"L"
"H4VT00074","ANDERSON, ROBERT G","C","REP",35500,35500,"VT","00",NA,NA,NA,NA
"H8VT01016","SANDERS, BERNARD","I","IND",836311.56,686891.23,"VT","00",NA,NA,NA,"W"
"H2VT00078","MEUB, WILLIAM H","C","REP",450,450,"VT","01",NA,NA,NA,NA
"H2WA04090","INSLEE, JAY ROBERT","I","DEM",933228.89,635669.18,"WA","01",NA,NA,NA,"W"
"H2WA01120","MARINE, JOSEPH DANIEL","C","REP",2880,655,"WA","01",NA,NA,NA,NA
"H4WA01183","STARK, ROGER A MD","C","REP",280229.49,66587,"WA","01",NA,NA,NA,NA
"H4WA01191","HAGUE, JANE","C","REP",245943.62,245062.93,"WA","01",NA,NA,NA,NA
"H4WA01217","EASTWOOD, RANDLE FREDRICK","C","REP",59074.02,46550.02,"WA","01",NA,NA,NA,"L"
"H0WA02080","LARSEN, RICHARD RAY","I","DEM",1567293.78,909360.08,"WA","02",NA,NA,NA,"W"
"H0WA02106","MORRIS, JEFF","O","DEM",0,0,"WA","02",NA,NA,NA,NA
"H2WA02128","SMITH, NORMA CREIGHTON","C","REP",361.25,0,"WA","02",NA,NA,NA,NA
"H2WA02136","MEYER, HERBERT E","C","REP",1062.82,392.12,"WA","02",NA,NA,NA,NA
"H4WA02124","SINCLAIR, SUZANNE LORENZ","C","REP",38743.43,38266.86,"WA","02",NA,NA,NA,"L"
"H4WA02132","COGGESHELL, GLENN E III","C","REP",2000,0,"WA","02",NA,NA,NA,NA
"H4WA03098","CRIST, CHERYL A","C","DEM",3995,582,"WA","03",NA,NA,NA,NA
"H6WA03135","BAIRD, BRIAN","I","DEM",965402.26,623700.16,"WA","03",NA,NA,NA,"W"
"H2WA03068","ZARELLI, JOSEPH P","C","REP",8800,5050,"WA","03",NA,NA,NA,NA
"H4WA03072","COURTNEY, DAWN LORAINE","C","REP",19300.36,17736.36,"WA","03",NA,NA,NA,NA
"H4WA03080","CROWSON, THOMAS A","C","REP",60963.48,28625,"WA","03",NA,NA,NA,"L"
"H2WA04116","MASON, CRAIG A","C","DEM",17063.52,9083.93,"WA","04",NA,NA,NA,NA
"H4WA04054","MATHESON, SANDRA JEANNE","C","DEM",427540.54,295890.34,"WA","04",NA,NA,NA,"L"
"H4WA04062","WRIGHT, RICHARD KENNETH","C","DEM",102493.39,0,"WA","04",NA,NA,NA,NA
"H2WA04041","HASTINGS, DOC","I","REP",691599.59,398478.67,"WA","04",NA,NA,NA,"W"
"H4WA04047","GRIFFIN, RICK","C","IND",1136.89,86.89,"WA","04",NA,NA,NA,NA
"H2WA05063","HAGGIN, BART MICHAEL","C","DEM",118.5,0,"WA","05",NA,NA,NA,NA
"H4WA05093","BARBIERI, DONALD K","O","DEM",1630055.67,776235.36,"WA","05",NA,NA,NA,"L"
"H4WA05119","SULLIVAN, CRAIG","O","DEM",21,0,"WA","05",NA,NA,NA,NA
"H6WA05023","FOLEY, THOMAS S","C","DEM",372,125,"WA","05",NA,NA,NA,NA
"H6WA05106","OLSON, JUDITH CORRINE","C","DEM",36,0,"WA","05",NA,NA,NA,NA
"H8WA05060","LYONS, BRADLEY C","C","DEM",0,0,"WA","05",NA,NA,NA,NA
"H4WA05028","NETHERCUTT, GEORGE JR.","I","REP",450221.53,258036.97,"WA","05",NA,NA,NA,NA
"H4WA05051","SHEAHAN, LARRY L","O","REP",342532.27,191146.1,"WA","05",NA,NA,NA,NA
"H4WA05069","STERK, MARK","O","REP",10897.88,10883.68,"WA","05",NA,NA,NA,NA
"H4WA05077","MCMORRIS, CATHY","O","REP",1655761,829196,"WA","05",NA,NA,NA,"W"
"H4WA05085","CROSS, SHAUN M","O","REP",445564.96,390598.24,"WA","05",NA,NA,NA,NA
"H4WA05101","MIELKE, TODD","O","REP",34043.42,33793.42,"WA","05",NA,NA,NA,NA
"H6WA06021","DICKS, NORMAN D","I","DEM",956744.16,543945,"WA","06",NA,NA,NA,"W"
"H8WA07132","MCDERMOTT, JAMES ADELBERT","I","DEM",379518.93,261786.87,"WA","07",NA,NA,NA,"W"
"H2WA07077","CASSADY, CAROL ANN","C","REP",25138,11378,"WA","07",NA,NA,NA,"L"
"H4WA08055","ALBEN, ALEX","O","DEM",843097.4,460532.84,"WA","08",NA,NA,NA,NA
"H4WA08105","ROSS, DAVE","O","DEM",1453022.08,1117987.92,"WA","08",NA,NA,NA,"L"
"H8WA08049","BEHRENS-BENEDICT, HEIDI","O","DEM",184702.33,182784.2,"WA","08",NA,NA,NA,NA
"H2WA08075","DUNN, JENNIFER","I","REP",776053.04,485567.33,"WA","08",NA,NA,NA,NA
"H4WA08063","TEBELIUS, DIANE","O","REP",484454.67,436100.02,"WA","08",NA,NA,NA,NA
"H4WA08071","REICHERT, DAVE","O","REP",1578634.01,800227.1,"WA","08",NA,NA,NA,"W"
"H4WA08089","ESSER, LUKE","O","REP",275764.05,198915.4,"WA","08",NA,NA,NA,NA
"H4WA08097","LEE, CONRAD","O","REP",259368.38,139023,"WA","08",NA,NA,NA,NA
"H6WA09025","SMITH, D ADAM","I","DEM",763395.27,381947.26,"WA","09",NA,NA,NA,"W"
"H2WA09081","CASADA, SARAH M","C","REP",0,0,"WA","09",NA,NA,NA,NA
"H4WA09038","LORD, PAUL J","O","REP",7660,3250,"WA","09",NA,NA,NA,"L"
"H0WI05089","STAMPLEY,NATHANIEL J","C","DEM",0,0,"WI","00",NA,NA,NA,NA
"H2WI01068","MOORE, DALE","C","DEM",0,0,"WI","01",NA,NA,NA,NA
"H4WI01064","THOMAS, JEFFREY C","C","DEM",21850.82,0,"WI","01",NA,NA,NA,"L"
"H4WI01106","LOEFFLER-BELL, CHESTER RICHARD","C","DEM",22935,16235,"WI","01",NA,NA,NA,NA
"H6WI01119","LAFOLLETTE, DOUGLAS","C","DEM",0,0,"WI","01",NA,NA,NA,NA
"H8WI01024","RYAN, PAUL D","I","REP",1374030.91,728575.82,"WI","01",NA,NA,NA,"W"
"H4WI01114","AULABAUGH, NORMAN RICHARD","C","IND",29075,1225,"WI","01",NA,NA,NA,"L"
"H8WI00018","BALDWIN, TAMMY","I","DEM",1709075.84,1419990.69,"WI","02",NA,NA,NA,"W"
"H2WI02090","ALFONSI, PHILIP ANTHONY","C","REP",44.06,14.06,"WI","02",NA,NA,NA,NA
"H4WI02054","MAGNUM, DAVID ROBERT","C","REP",669594.07,312025.35,"WI","02",NA,NA,NA,NA
"H8WI02071","SHARPLESS, JOHN","C","REP",471.14,0,"WI","02",NA,NA,NA,NA
"H8WI02105","GREER, RONNIE B","C","REP",40175.8,36650.8,"WI","02",NA,NA,NA,NA
"H6WI03099","KIND, RONALD JAMES","I","DEM",1028474.69,540171.18,"WI","03",NA,NA,NA,"W"
"H2WI03072","ARNDT, WILLIAM GEORGE","C","REP",300,0,"WI","03",NA,NA,NA,NA
"H4WI03110","SCHULTZ, DALE W","C","REP",552219.76,380316.13,"WI","03",NA,NA,NA,"L"
"H4WI04027","KLECZKA, GERALD D","I","DEM",164362.04,37465,"WI","04",NA,NA,NA,NA
"H4WI04159","FLYNN, MATTHEW J","O","DEM",690450.38,568739.03,"WI","04",NA,NA,NA,NA
"H4WI04167","CARPENTER, TIMOTHY W","O","DEM",266164.75,221406.86,"WI","04",NA,NA,NA,NA
"H4WI04175","KRUG, SHIRLEY","O","DEM",287874.88,142122,"WI","04",NA,NA,NA,NA
"H4WI04183","MOORE, GWENDOLYNNE","O","DEM",1086218.86,755439.99,"WI","04",NA,NA,NA,"W"
"H4WI04142","HOZE, COREY ROBERT","O","REP",146053.91,119160.3,"WI","04",NA,NA,NA,NA
"H4WI04191","BOYLE, GERALD H","O","REP",91048.6,52498.6,"WI","04",NA,NA,NA,"L"
"H4WI05057","KENNEDY, BRYAN LEIGH WOODFORD","O","DEM",281227.77,157058.64,"WI","05",NA,NA,NA,"L"
"H4WI05065","WHITACRE, STEVEN VINCENT","O","DEM",5733,5633,"WI","05",NA,NA,NA,NA
"H4WI05073","KOHLENBERG, GARY","O","DEM",149010.13,88595.76,"WI","05",NA,NA,NA,NA
"H4WI04233","PAGELS, ERNEST J JR","O","REP",14200,0,"WI","05",NA,NA,NA,NA
"H8WI09050","SENSENBRENNER, F JAMES JR","I","REP",806720.4,292164.02,"WI","05",NA,NA,NA,"W"
"H2WI02108","HEM, EUGENE A","C","IND",0,0,"WI","05",NA,NA,NA,"L"
"H4WI06022","HALL, JEFFERY CHARLES","C","DEM",9753,7853,"WI","06",NA,NA,NA,"L"
"H0WI06061","PETRI, TOM","I","REP",698048.13,257745.68,"WI","06",NA,NA,NA,"W"
"H6WI07033","OBEY, DAVID R","I","DEM",1210579.89,497955.89,"WI","07",NA,NA,NA,"W"
"H2WI07057","ROTHBAUER, JOSEPH DAVID","C","REP",10409.72,5229.72,"WI","07",NA,NA,NA,NA
"H4WI07046","WEST, SCOTT A","C","REP",0,0,"WI","07",NA,NA,NA,NA
"H4WI08069","LECLAIR, DORTHEA M (DOTTIE)","C","DEM",13191,8526,"WI","08",NA,NA,NA,"L"
"H8WI00026","GREEN, MARK A","I","REP",1040380.03,615093.32,"WI","08",NA,NA,NA,"W"
"H2WV01029","MOLLOHAN, ALAN B","I","DEM",562552,403352,"WV","01",NA,NA,NA,"W"
"H0WV02096","HUMPHREYS, JAMES F","C","DEM",247331.84,0,"WV","02",NA,NA,NA,NA
"H0WV02112","WALKER, MARTHA YEAGER","O","DEM",1,0,"WV","02",NA,NA,NA,NA
"H0WV02120","AMORES, JON","O","DEM",0,0,"WV","02",NA,NA,NA,NA
"H2WV02118","WORKMAN, MARGARET L","C","DEM",0,0,"WV","02",NA,NA,NA,NA
"H4WV02023","SWINT, HOWARD","C","DEM",16542,0,"WV","02",NA,NA,NA,NA
"H4WV02031","TURMAN IV, CHRISTOPHER MADISON","C","DEM",167782.93,91400.35,"WV","02",NA,NA,NA,NA
"H4WV02049","WELLS, ERIK PATRICK","C","DEM",79175.25,46822,"WV","02",NA,NA,NA,"L"
"H8WV02032","TAYLOR, BETH ELAINE","O","DEM",0,0,"WV","02",NA,NA,NA,NA
"H0WV02138","CAPITO, SHELLEY MOORE","I","REP",1604884.11,740077,"WV","02",NA,NA,NA,"W"
"H6WV04057","RAHALL, NICK J II M C","I","DEM",539128.52,220974.82,"WV","03",NA,NA,NA,"W"
"H4WV03047","SNUFFER, RICHARD RAY","C","REP",84521.87,53940.81,"WV","03",NA,NA,NA,"L"
"H4WV03062","GEARHEART, GARY MARTIN","C","REP",11905,6905,"WV","03",NA,NA,NA,NA
"H4WY00139","HENLEY, JOHN I.","C","DEM",33640.71,18304.5,"WY","00",NA,NA,NA,NA
"H4WY01038","LADD, EDWARD LOWELL","C","DEM",373437.89,317937.89,"WY","00",NA,NA,NA,"L"
"H4WY00055","CUBIN, BARBARA L","I","REP",959033.41,299979.34,"WY","00",NA,NA,NA,"W"
"H4WY00113","ASAY, BRUCE S","C","REP",116739.86,60739.86,"WY","00",NA,NA,NA,NA
"H4WY00121","CASE, CALE","C","REP",135439.13,72594,"WY","00",NA,NA,NA,NA
"H4WY00147","APPLEQUIST, MARVIN NATHANIEL III","C","REP",3710,3610,"WY","00",NA,NA,NA,NA
"H2WY00109","AKIN, GARY","C","DEM",10621.14,7226,"WY","01",NA,NA,NA,NA
"P00000729","MUZYK, GEORGE ALEXANDER","C","DEM",1350,0,"00","00",NA,NA,NA,NA
"P00003343","CROW, RANDOLPH WILSON","C","DEM",20939,0,"00","00",NA,NA,NA,NA
"P00003772","REED, LARRY K (VICE PRES)","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P00004358","JONES, ALFONZO MR","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P00004754","LIEBERMAN, JOSEPH I","C","DEM",19065180.84,14208790.18,"00","00",NA,NA,NA,NA
"P20000642","CLINTON, WILLIAM JEFFERSON","I","DEM",22572.48,0,"00","00",NA,NA,NA,NA
"P40000291","GLENN, JOHN","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40001018","JACKSON, JESSE LOUIS","C","DEM",272,0,"00","00",NA,NA,NA,NA
"P40002214","DEAN, HOWARD","C","DEM",52733241.24,51065942.68,"00","00",NA,NA,NA,NA
"P40002271","CAZNEAU, PATRICK LEE","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40002289","WOJCIECHOWSKI, LUCIAN","C","DEM",366,75,"00","00",NA,NA,NA,NA
"P40002305","PENNA, FERN","C","DEM",10133,0,"00","00",NA,NA,NA,NA
"P40002321","SAVIOR, OLOVEUSE SCORPIO","C","DEM",5300,0,"00","00",NA,NA,NA,NA
"P40002347","EDWARDS, JOHN","C","DEM",33598225.56,21884886.23,"00","00",NA,NA,NA,NA
"P40002404","SHARPTON, REV ALFRED C","C","DEM",1112403.87,700253.87,"00","00",NA,NA,NA,NA
"P40002446","MOLLENHOUR, GRADY DEAN REV JR","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40002487","ESTRADA, JOHN ANTHONY","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40002511","LEAVERTON, GLENN D","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40002545","KUCINICH, DENNIS J","C","DEM",13144091.94,8219620.94,"00","00",NA,NA,NA,NA
"P40002552","BRAUN, CAROL MOSELEY","C","DEM",627872.84,543707.24,"00","00",NA,NA,NA,NA
"P40002560","ZYCH, THOMAS F","C","DEM",1850,0,"00","00",NA,NA,NA,NA
"P40002628","GRAHAM, BOB","C","DEM",5062438.55,4481907.56,"00","00",NA,NA,NA,NA
"P40002644","WASHINGTON, LANAKILA MR","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40002669","BROUGHMAN, DEWEY R","C","DEM",86,0,"00","00",NA,NA,NA,NA
"P40002677","TALBOW, LEONARD DENNIS","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40002792","CLARK, WESLEY K","C","DEM",29586669.44,17362258.36,"00","00",NA,NA,NA,NA
"P40002891","WILLIAMS, HELEN MCMULLEN DR","C","DEM",15480,3040,"00","00",NA,NA,NA,NA
"P40002958","GLOVER, MILDRED WILLIAMS","C","DEM",2385,385,"00","00",NA,NA,NA,NA
"P40003022","HUNTER, DARRELL REECE","C","DEM",532,0,"00","00",NA,NA,NA,NA
"P40003048","GOIN-HARDING, CECILIA MARGARET","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40003139","BRAUN, HARRY WILLIAM III","C","DEM",1435,0,"00","00",NA,NA,NA,NA
"P40003253","MASON, JOHN CHRISTOPHER DR DO (RET)","C","DEM",11091,0,"00","00",NA,NA,NA,NA
"P40003519","KENNEDY, JOHN JOSEPH","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P60000452","LAROUCHE, LYNDON H JR","C","DEM",7174795.52,5441559.14,"00","00",NA,NA,NA,NA
"P80000235","KERRY, JOHN F","C","DEM",348446375.53,226499755.23,"00","00",NA,NA,NA,NA
"P80000268","CARTER, WILLIE FELIX","C","DEM",25700,886,"00","00",NA,NA,NA,NA
"P80000516","BRADLEY, BILL","O","DEM",3678.64,0,"00","00",NA,NA,NA,NA
"P80000581","GEPHARDT, RICHARD A","C","DEM",21691136.26,14308289.32,"00","00",NA,NA,NA,NA
"P80000730","SITNICK, FREDDY","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P80000912","GORE, AL","O","DEM",962471.37,0,"00","00",NA,NA,NA,NA
"P00000455","BUSH, GEORGE","C","REP",0,0,"00","00",NA,NA,NA,NA
"P00003269","JOHNSON, DERRICK CHRISTOPHER","C","REP",0,0,"00","00",NA,NA,NA,NA
"P00003335","BUSH, GEORGE W","I","REP",374659476.3,271814028.33,"00","00",NA,NA,NA,NA
"P00003491","BAUER, GARY L","O","REP",89924.09,0,"00","00",NA,NA,NA,NA
"P00003806","HATCH, ORRIN GRANT","O","REP",79749,67749,"00","00",NA,NA,NA,NA
"P00003814","MALONE, YEHANNA JOAN MARY","C","REP",0,0,"00","00",NA,NA,NA,NA
"P00004184","TAYLOR, JAMES","C","REP",5409,748,"00","00",NA,NA,NA,NA
"P20000089","FELLURE, LOWELL JACKSON","C","REP",3185,0,"00","00",NA,NA,NA,NA
"P20000550","HOWARD, MILLIE","C","REP",2883,111,"00","00",NA,NA,NA,NA
"P40000382","OGIN, FREDERICK EUGENE","C","REP",0,0,"00","00",NA,NA,NA,NA
"P40002040","GIDNER, BRUCE ALLEN","C","REP",0,0,"00","00",NA,NA,NA,NA
"P40002198","STREMSKY, KENNETH SCOT","C","REP",0,0,"00","00",NA,NA,NA,NA
"P40002909","BUKEWIHGE, EDIE MRS.","C","REP",3450,450,"00","00",NA,NA,NA,NA
"P40003170","ASHBY, STEPHAN BLAKE","C","REP",8513,60,"00","00",NA,NA,NA,NA
"P40003246","MONTANEZ, MONTY","C","REP",0,0,"00","00",NA,NA,NA,NA
"P60000668","REAGAN, RONALD","C","REP",443,0,"00","00",NA,NA,NA,NA
"P60001344","GRAMM, WILLIAM PHILLIP","C","REP",0,0,"00","00",NA,NA,NA,NA
"P60003076","KEYES, ALAN L","O","REP",116396.67,150,"00","00",NA,NA,NA,NA
"P60003266","LUGAR, RICHARD G","C","REP",6,0,"00","00",NA,NA,NA,NA
"P60003308","DORNAN, ROBERT K","C","REP",0,0,"00","00",NA,NA,NA,NA
"P60003381","WILSON, PETE","C","REP",0,0,"00","00",NA,NA,NA,NA
"P80002587","QUAYLE, DAN","O","REP",46142.3,0,"00","00",NA,NA,NA,NA
"P40003279","MESPLAY, KENT PHILIP","C","GRE",8799,964,"00","00",NA,NA,NA,NA
"P00000679","CARROLL, JERRY LEON","C","IND",140,0,"00","00",NA,NA,NA,NA
"P00003368","HILL, CLAY OLIVER","C","IND",0,0,"00","00",NA,NA,NA,NA
"P00004002","FRANK, LONNIE DANELL","C","IND",0,0,"00","00",NA,NA,NA,NA
"P20000527","NADER, RALPH","C","IND",4676876.33,2501066.32,"00","00",NA,NA,NA,NA
"P20001913","KARR, DARREN EUGENE","C","IND",0,0,"00","00",NA,NA,NA,NA
"P40000648","WINN, ROBERT BRYANT","C","IND",0,0,"00","00",NA,NA,NA,NA
"P40002503","ROTRAMEL, ANDREW MARK","C","IND",0,0,"00","00",NA,NA,NA,NA
"P40002529","HALPIN, MICHAEL","C","IND",0,0,"00","00",NA,NA,NA,NA
"P40002859","MCGAUGHEY, WILLIAM HOWARD TAFT JR","C","IND",5266,0,"00","00",NA,NA,NA,NA
"P40002917","RUTTEN, GEORGE LOUIS","C","IND",2217,0,"00","00",NA,NA,NA,NA
"P40002990","RUSSO, AARON","C","IND",76381.03,16071.03,"00","00",NA,NA,NA,NA
"P40003188","WILSON, TIMOTHY REXFORD","C","IND",392,1,"00","00",NA,NA,NA,NA
"P40003220","WILDMAN, ANDREW JAYE","C","IND",0,0,"00","00",NA,NA,NA,NA
"P40003345","FLASH, ROCKY HURRICANE","C","IND",4158,100,"00","00",NA,NA,NA,NA
"P40003410","WALSH, ROY EUGENE","C","IND",0,0,"00","00",NA,NA,NA,NA
"P40003451","PARKER, JOHN THOMPSON","C","IND",3078,3078,"00","00",NA,NA,NA,NA
"P60002086","JENKINS, MICHAEL DWAYNE","C","IND",0,0,"00","00",NA,NA,NA,NA
"P60004512","HALL, WILLIAM A III","C","IND",480,890,"00","00",NA,NA,NA,NA
"P80000672","HOFF, SAMUEL B DR","C","IND",0,0,"00","00",NA,NA,NA,NA
"P80000904","GEE, HOOVER MARK","C","IND",0,0,"00","00",NA,NA,NA,NA
"P40002388","NOLAN, GARY P.","C","LIB",135241.12,113679.63,"00","00",NA,NA,NA,NA
"P40002537","BADNARIK, MICHAEL","C","LIB",1093018.37,1027508.31,"00","00",NA,NA,NA,NA
"P20001681","HAGELIN, JOHN SAMUEL","C","NLP",0,0,"00","00",NA,NA,NA,NA
"P00003962","SCHRINER , JOSEPH CHARLES","C","NNE",14627,10356,"00","00",NA,NA,NA,NA
"P40002420","MUADIN, JESSICA L","C","NNE",0,0,"00","00",NA,NA,NA,NA
"P40003360","FOWLER, DOUGLAS TODD","C","NNE",0,0,"00","00",NA,NA,NA,NA
"P60003787","PHILLIPS, CHARLES ANTON","C","NNE",0,0,"00","00",NA,NA,NA,NA
"P20001434","PHILLIPS, HOWARD","C","OTH",37644,22644,"00","00",NA,NA,NA,NA
"P40001109","DE BUONAPARTE, HRMCAESAR ST AUGUSTINE","C","OTH",0,0,"00","00",NA,NA,NA,NA
"P40002099","SPRINGFIELD, BRIAN BAKER","C","OTH",0,0,"00","00",NA,NA,NA,NA
"P40002602","WALLACE, HUGH","C","OTH",0,0,"00","00",NA,NA,NA,NA
"P40002875","RAMSEY-RASMUSSEN-KENNEDY, DIANE ELIZAB","C","OTH",3500,0,"00","00",NA,NA,NA,NA
"P40003097","COBB, DAVID KEITH","C","OTH",493726.69,493019.69,"00","00",NA,NA,NA,NA
"P40003337","BROWN, WALTER F (WALT)","C","OTH",2060,2060,"00","00",NA,NA,NA,NA
"P40003501","LIVERSEIDGE, TIM","C","OTH",0,5400,"00","00",NA,NA,NA,NA
"P60004405","MOOREHEAD, MONICA GAIL","C","OTH",0,0,"00","00",NA,NA,NA,NA
"P80002827","BARNETT, DANIEL JAMES","C","OTH",3000,0,"00","00",NA,NA,NA,NA
"P80000805","BUCHANAN, PATRICK J","O","REF",20517.92,0,"00","00",NA,NA,NA,NA
"P40002479","VAN PELT, TONY G","C","UNK",0,0,"00","00",NA,NA,NA,NA
"P40003261","PEROUTKA, MICHAEL ANTHONY","C","UNK",729091.48,253547.82,"00","00",NA,NA,NA,NA
"P40003493","HALSEY, STEVEN M","C","UNK",6124,0,"00","00",NA,NA,NA,NA
"S4AK00107","KNOWLES, TONY","C","DEM",5835949,4103152,"AK","00",NA,"W",NA,"L"
"S0AK00063","MURKOWSKI, FRANK SENATOR","I","REP",5991,0,"AK","00",NA,NA,NA,NA
"S2AK00010","STEVENS, THEODORE F (TED)","I","REP",206314,98260,"AK","00",NA,NA,NA,NA
"S4AK00099","MURKOWSKI, LISA","I","REP",5702709,3389736,"AK","00",NA,"W",NA,"W"
"S4AK00131","MILLER, MIKE","C","REP",308503,100688,"AK","00",NA,"L",NA,NA
"S4AK00156","SHEA, WEVLEY WILLIAM","C","REP",83900,0,"AK","00",NA,"L",NA,NA
"S2AK00093","SYKES, JAMES L.","C","GRE",15247,13632,"AK","00",NA,"W",NA,"L"
"S4AK00180","MILLICAN, MARC JOSEPH","C","NNE",187850,2350,"AK","00",NA,NA,NA,NA
"S2AL00079","PARKER, SUSAN D","C","DEM",5992,35,"AL","00",NA,NA,NA,NA
"S2AL00087","SOWELL, WAYNE","C","DEM",4941,0,"AL","00",NA,"W",NA,"L"
"S6AL00138","BEDFORD, ROGER HUGH","C","DEM",9585,9585,"AL","00",NA,NA,NA,NA
"S6AL00013","SHELBY, RICHARD C","I","REP",6610117,4848934,"AL","00",NA,"W",NA,"W"
"S6AL00195","SESSIONS, JEFFERSON B","I","REP",760259,573091,"AL","00",NA,NA,NA,NA
"S0AL00149","SWANSON, JOHNNY III","C","IND",45424,0,"AL","00",NA,NA,NA,NA
"S0AR00028","PRYOR, MARK LUNSFORD","I","DEM",133450,37595,"AR","00",NA,NA,NA,NA
"S4AR00020","BUMPERS, DALE L","C","DEM",0,0,"AR","00",NA,NA,NA,NA
"S4AR00061","BURKS, LISA","C","DEM",16223,5928,"AR","00",NA,"L",NA,NA
"S8AR00112","LINCOLN, BLANCHE LAMBERT","I","DEM",5488903,2775573,"AR","00",NA,"W",NA,"W"
"S8AR00138","FERGUSON, EDGAR SCOTT","C","DEM",0,0,"AR","00",NA,NA,NA,NA
"S2AR00065","DUGGAR, JIM BOB","C","REP",0,0,"AR","00",NA,NA,NA,NA
"S4AR00038","FORMICOLA, TOM","C","REP",16350,17825,"AR","00",NA,NA,NA,NA
"S4AR00046","HOLT, JIM","C","REP",153628,127994,"AR","00",NA,"W",NA,"L"
"S4AR00053","LEE, ANDREW JACKSON III","C","REP",25557,10102,"AR","00",NA,"L",NA,NA
"S4AR00079","CLAMPITT, ROSEMARIE","C","REP",25350,350,"AR","00",NA,"L",NA,NA
"S6AR00124","HUTCHINSON, TIM","I","REP",15485,0,"AR","00",NA,NA,NA,NA
"S0AZ00152","STARKY, STUART","C","DEM",12956,5956,"AZ","00",NA,NA,NA,"L"
"S2AZ00133","MICHAEL, LIZ","C","DEM",1289,1289,"AZ","00",NA,NA,NA,NA
"S4AZ00030","KYL, JON L","I","REP",1119334,689988,"AZ","00",NA,NA,NA,NA
"S6AZ00019","MCCAIN, JOHN S","I","REP",3419717,2743238,"AZ","00",NA,NA,NA,"W"
"S0CA00199","FEINSTEIN, DIANNE","I","DEM",3107183,2644017,"CA","00",NA,NA,NA,NA
"S2CA00286","BOXER, BARBARA","I","DEM",14301289,10599638,"CA","00",NA,"W",NA,"W"
"S2CA00344","DAVIS, GRAY","C","DEM",5,0,"CA","00",NA,NA,NA,NA
"S2CA00377","LEVINE, MEL","C","DEM",46,0,"CA","00",NA,NA,NA,NA
"S2CA00310","SEYMOUR, JOHN F","C","REP",0,0,"CA","00",NA,NA,NA,NA
"S2CA00351","CAMPBELL, TOM","C","REP",317626,0,"CA","00",NA,NA,NA,NA
"S4CA00167","BUKEWIHGE, EDIE","C","REP",3500,300,"CA","00",NA,NA,NA,NA
"S4CA00183","GLADIUS, GEORGE","C","REP",0,0,"CA","00",NA,NA,NA,NA
"S4CA00217","BALL, DANNEY EDWARD","C","REP",15300,250,"CA","00",NA,"L",NA,NA
"S4CA00225","CASEY, TONI C","C","REP",990046,924911,"CA","00",NA,"L",NA,NA
"S4CA00241","STRICKLAND, TONY","C","REP",202414,132230,"CA","00",NA,NA,NA,NA
"S4CA00258","MARIN, ROSARIO","C","REP",1179856,1118474,"CA","00",NA,"L",NA,NA
"S4CA00274","JONES, BILL","C","REP",7164449,6095418,"CA","00",NA,"W",NA,"L"
"S4CA00282","KALOOGIAN, HOWARD","C","REP",318794,311293,"CA","00",NA,"L",NA,NA
"S8CA00135","ISSA, DARRELL EDWARD","C","REP",0,0,"CA","00",NA,NA,NA,NA
"S8CA00291","UNZ, RON","C","REP",125,0,"CA","00",NA,NA,NA,NA
"S0CA00256","BENJAMIN, MEDEA SUSAN","C","GRE",0,0,"CA","00",NA,NA,NA,NA
"S2CA00591","CARROLL, JERRY LEON","C","IND",80,0,"CA","00",NA,NA,NA,NA
