"","election_year","state","election_type","dem_votes","rep_votes","total_votes","margin","sig_third"
"1198",1982,"VT","G",79340,84450,168003,-3.04161235216038,FALSE
"1199",1982,"WA","G",943655,332273,1368476,44.6761214665073,FALSE
"1200",1982,"WI","G",983311,527355,1544981,29.5120781420613,FALSE
"1201",1982,"WV","G",387170,173910,565314,37.7241674538398,FALSE
"1202",1982,"WY","G",72466,94725,167191,-13.3135156796718,FALSE
"1203",1983,"WA","S",540981,672326,1213307,-10.8253723089045,FALSE
"1204",1984,"AL","G",860535,498508,1371238,26.4014707877115,FALSE
"1205",1984,"AR","G",502341,373615,875956,14.6954869879309,FALSE
"1206",1984,"CO","G",449327,833821,1297809,-29.6263934061175,FALSE
"1207",1984,"DE","G",147831,98101,245932,20.2210367093343,FALSE
"1208",1984,"GA","G",1344104,337196,1681300,59.8886575863915,FALSE
"1209",1984,"IA","G",716883,564381,1292700,11.7971687166396,FALSE
"1210",1984,"ID","G",105591,293193,406168,-46.1882767721731,FALSE
"1211",1984,"IL","G",2397303,2308039,4787473,1.86453270859178,FALSE
"1212",1984,"KS","G",211664,757402,996729,-54.7528967251881,FALSE
"1213",1984,"KY","G",639721,644990,1292407,-0.407688909143946,FALSE
"1214",1984,"LA","G",838181,86546,977473,76.8957301122384,FALSE
"1215",1984,"MA","G",1392981,1136806,2530195,10.1247137078367,FALSE
"1216",1984,"ME","G",142626,404414,551406,-47.4764511086205,FALSE
"1217",1984,"MI","G",1915831,1745302,3700938,4.60772377164924,FALSE
"1218",1984,"MN","G",852844,1199926,2066143,-16.7985468575989,FALSE
"1219",1984,"MS","G",371926,580314,952240,-21.8839788288667,FALSE
"1220",1984,"MT","G",215704,154308,379155,16.1928498898867,FALSE
"1221",1984,"NC","G",1070488,1156768,2239051,-3.85341825621658,FALSE
"1222",1984,"NE","G",332217,307147,639668,3.91922059568401,FALSE
"1223",1984,"NH","G",157447,225828,384406,-17.7887441923383,FALSE
"1224",1984,"NJ","G",1986644,1080100,3096456,29.2768248604211,FALSE
"1225",1984,"NM","G",141253,361371,502634,-43.7928990080257,FALSE
"1226",1984,"OK","G",906131,280638,1197937,52.2141815471097,FALSE
"1227",1984,"OR","G",406122,808152,1214735,-33.0961073814453,FALSE
"1228",1984,"RI","G",286780,108492,395272,45.1051427877512,FALSE
"1229",1984,"SC","G",306982,644815,965130,-35.0038854869292,FALSE
"1230",1984,"SD","G",80537,235176,315713,-48.9808782026714,FALSE
"1231",1984,"TN","G",1000607,557016,1648036,26.9163416333138,FALSE
"1232",1984,"TX","G",2202557,3116348,5319178,-17.1791769329772,FALSE
"1233",1984,"VA","G",601142,1406194,2007487,-40.1024763796727,FALSE
"1234",1984,"WV","G",374233,344680,722212,4.09201176385881,FALSE
"1235",1984,"WY","G",40525,146373,186898,-56.6340998833588,FALSE
"1236",1986,"AL","G",609360,602537,1211897,0.563001641228586,FALSE
"1237",1986,"AR","G",433122,262313,695487,24.5596251259909,FALSE
"1238",1986,"AZ","G",340965,521850,862921,-20.9619420549506,FALSE
"1239",1986,"CA","G",3646672,3541804,7398522,1.41741823569626,FALSE
"1240",1986,"CO","G",529449,512994,1060765,1.55123896433234,FALSE
"1241",1986,"CT","G",632695,340438,976933,29.9157669973273,FALSE
"1242",1986,"FL","G",1877543,1552376,3429996,9.48009851906533,FALSE
"1243",1986,"GA","G",623707,601241,1224948,1.83403703667421,FALSE
"1244",1986,"HI","G",241869,86895,328764,47.1383728145417,FALSE
"1245",1986,"IA","G",299406,588880,891762,-32.4609032454848,FALSE
"1246",1986,"ID","G",185066,196958,382024,-3.11289343077922,FALSE
"1247",1986,"IL","G",2033783,1053734,3122883,31.3828279829888,FALSE
"1248",1986,"IN","G",595192,936143,1545563,-22.0599872020746,FALSE
"1249",1986,"KS","G",246664,576902,823566,-40.0985470502668,FALSE
"1250",1986,"KY","G",503775,173330,677280,48.7900129931491,FALSE
"1251",1986,"LA","G",723586,646311,1369897,5.64093504840145,FALSE
"1252",1986,"MD","G",675225,437411,1112637,21.3739072132241,FALSE
"1253",1986,"MO","G",699624,777612,1477327,-5.27899375019884,FALSE
"1254",1986,"NC","G",823662,767668,1591330,3.51869191179705,FALSE
"1255",1986,"ND","G",143932,141797,288998,0.738759437781576,FALSE
"1256",1986,"NH","G",79225,154090,244797,-30.5824826284636,FALSE
"1257",1986,"NV","G",130955,116606,261932,5.47813936441519,FALSE
"1258",1986,"NY","G",1723216,2378197,4179447,-15.671475197556,FALSE
"1259",1986,"OH","G",1949208,1171893,3121188,24.9044594558226,FALSE
"1260",1986,"OK","G",400230,493436,893666,-10.4296235953925,FALSE
"1261",1986,"OR","G",375735,656317,1042555,-26.9129206612601,FALSE
"1262",1986,"PA","G",1448219,1906537,3378226,-13.5668247180621,FALSE
"1263",1986,"SC","G",465500,262886,737962,27.4558852623848,FALSE
"1264",1986,"SD","G",152657,143173,295830,3.20589527769327,FALSE
"1265",1986,"UT","G",115523,314608,435111,-45.754991255105,FALSE
"1266",1986,"VT","G",124123,67798,196532,28.6594549488124,FALSE
"1267",1986,"WA","G",677471,650931,1337367,1.98449640225907,FALSE
"1268",1986,"WI","G",702963,754573,1483174,-3.47969961717236,FALSE
"1269",1988,"AZ","G",660403,478060,1164539,15.657955637381,FALSE
"1270",1988,"CA","G",4287253,5143409,9743598,-8.78685676482137,FALSE
"1271",1988,"CT","G",688499,678454,1383516,0.726048704893908,FALSE
"1272",1988,"DE","G",92378,151115,243493,-24.1226647172609,FALSE
"1273",1988,"FL","G",2016553,2051071,4068209,-0.848481481654458,FALSE
"1274",1988,"HI","G",247941,66987,323876,55.8713828749274,FALSE
"1275",1988,"IN","G",668778,1430525,2099303,-36.2857100666269,FALSE
"1276",1988,"MA","G",1693344,884267,2606225,31.0440196069027,FALSE
"1277",1988,"MD","G",999166,617537,1617065,23.600102655119,FALSE
"1278",1988,"ME","G",452590,104758,557375,62.4053823727293,FALSE
"1279",1988,"MI","G",2116865,1348219,3505985,21.9238245457411,FALSE
"1280",1988,"MN","G",856694,1166210,2083538,-14.8553086144817,FALSE
"1281",1988,"MO","G",660045,1407416,2078875,-35.9507425891408,FALSE
"1282",1988,"MS","G",436339,510380,946719,-7.82080004732133,FALSE
"1283",1988,"MT","G",175809,189445,365254,-3.73329244854266,FALSE
"1284",1988,"ND","G",171899,112937,289170,20.3900819587094,FALSE
"1285",1988,"NE","G",378717,278250,667860,15.0431228101698,FALSE
"1286",1988,"NJ","G",1599905,1349937,2987634,8.36675442842062,FALSE
"1287",1988,"NM","G",321983,186579,508598,26.6229910459734,FALSE
"1288",1988,"NV","G",175548,161336,349649,4.06464768954008,FALSE
"1289",1988,"NY","G",4048649,1875784,6040980,35.96875010346,FALSE
"1290",1988,"OH","G",2480038,1872716,4352905,13.9521078452206,FALSE
"1291",1988,"PA","G",1416764,2901715,4366598,-34.0070462176733,FALSE
"1292",1988,"RI","G",180717,217273,397990,-9.18515540591472,FALSE
"1293",1988,"TN","G",1020061,541033,1567181,30.5662204939953,FALSE
"1294",1988,"TX","G",3149806,2129228,5323606,19.170802647679,FALSE
"1295",1988,"UT","G",203364,430089,640702,-35.3869661714807,FALSE
"1296",1988,"VA","G",1474086,593652,2068897,42.5557193035709,FALSE
"1297",1988,"VT","G",71460,163183,240108,-38.2007263398137,FALSE
"1298",1988,"WA","G",904183,944359,1848542,-2.17338854080675,FALSE
"1299",1988,"WI","G",1128625,1030440,2168190,4.52843154889562,FALSE
"1300",1988,"WV","G",410983,223564,634547,29.5358736232304,FALSE
"1301",1988,"WY","G",89821,91143,180964,-0.730532039521673,FALSE
"1302",1990,"AL","G",717814,467190,1185563,21.1396610724188,FALSE
"1303",1990,"AR","G",493910,0,494735,99.8332440599513,FALSE
"1304",1990,"CO","G",425746,569048,1022027,-14.0213516864036,FALSE
"1305",1990,"DE","G",112918,64554,180152,26.8462187486123,FALSE
"1306",1990,"GA","G",1033439,0,1033439,100,FALSE
"1307",1990,"HI","G",0,0,0,NA,NA
"1308",1990,"HI","S",188901,155978,349666,9.41555655968839,FALSE
"1309",1990,"IA","G",535975,446869,983933,9.0561044298748,FALSE
"1310",1990,"ID","G",122295,193641,315936,-22.5824217563051,FALSE
"1311",1990,"IL","G",2115377,1135628,3251005,30.1368038498864,FALSE
"1312",1990,"IN","S",696639,815048,1511687,-7.83290456291547,FALSE
"1313",1990,"KS","G",207491,578605,786096,-47.2097555514848,FALSE
"1314",1990,"KY","G",437976,478034,916010,-4.37309636357682,FALSE
"1315",1990,"LA","G",752902,607391,1396113,10.4225804071733,FALSE
"1316",1990,"MA","G",1321712,992917,2316212,14.1953758982338,FALSE
"1317",1990,"ME","G",201053,319167,520320,-22.7002613776138,FALSE
"1318",1990,"MI","G",1471753,1055695,2560494,16.2491300506855,FALSE
"1319",1990,"MN","G",911999,864375,1808045,2.6340052377015,FALSE
"1320",1990,"MS","G",0,274244,274244,-100,FALSE
"1321",1990,"MT","G",217563,93836,319336,38.7450835483628,FALSE
"1322",1990,"NC","G",981573,1087331,2069585,-5.11010661557752,FALSE
"1323",1990,"NE","G",349779,243013,593828,17.9792801956122,FALSE
"1324",1990,"NH","G",91299,189792,291393,-33.8007433260236,FALSE
"1325",1990,"NJ","G",977810,918874,1938454,3.04036102997543,FALSE
"1326",1990,"NM","G",110033,296712,406938,-45.8740643537836,FALSE
"1327",1990,"OK","G",735684,148814,884498,66.3506305271465,FALSE
"1328",1990,"OR","G",507743,590095,1099255,-7.49161932399671,FALSE
"1329",1990,"RI","G",225105,138947,364052,23.6663993055937,FALSE
"1330",1990,"SC","G",244112,482032,750716,-31.6924109783194,FALSE
"1331",1990,"SD","G",116727,135682,258976,-7.31921104658347,FALSE
"1332",1990,"TN","G",530898,233703,783922,37.9112972974352,FALSE
"1333",1990,"TX","G",1429986,2302357,3822157,-22.8240493522375,FALSE
"1334",1990,"VA","G",0,876782,1083690,-80.9070859747714,FALSE
"1335",1990,"WV","G",276234,128071,404305,36.6463437256527,FALSE
"1336",1990,"WY","G",56848,100784,157632,-27.8725131952903,FALSE
"1337",1991,"PA","S",1860761,1521986,3382747,10.0147897551901,FALSE
"1338",1992,"AL","G",1022698,522015,1576524,31.7586665347308,FALSE
"1339",1992,"AR","G",553635,366373,920008,20.3543882227111,FALSE
"1340",1992,"AZ","G",436321,771395,1382051,-24.2446914042969,FALSE
"1341",1992,"CA","G",5173467,4644182,10799703,4.90092181238688,FALSE
"1342",1992,"CA","S",5853651,4093501,10782721,16.3238017565325,FALSE
"1343",1992,"CO","G",803725,662893,1552289,9.07253739477636,FALSE
"1344",1992,"CT","G",882569,572036,1500661,20.693081248863,FALSE
"1345",1992,"FL","G",3245565,1716505,4962290,30.8135961421037,FALSE
"1346",1992,"GA","G",618877,635114,1253991,-1.29482587993056,FALSE
"1347",1992,"HI","G",208266,97928,363662,30.3408109728264,FALSE
"1348",1992,"IA","G",351561,899761,1292494,-42.414123392449,FALSE
"1349",1992,"ID","G",208036,270468,478504,-13.047330847809,FALSE
"1350",1992,"IL","G",2631229,2126833,4939558,10.2113589920394,FALSE
"1351",1992,"IN","G",900148,1267972,2211426,-16.6328875576212,FALSE
"1352",1992,"KS","G",349525,706246,1126447,-31.6678015033109,FALSE
"1353",1992,"KY","G",836888,476604,1330858,27.0715583480732,FALSE
"1354",1992,"LA","G",616021,69986,843037,64.7699923016427,FALSE
"1355",1992,"MD","G",1307610,533688,1841735,42.0213548637562,FALSE
"1356",1992,"MO","G",1057967,1221901,2354916,-6.96135233698357,FALSE
"1357",1992,"NC","G",1194015,1297892,2577891,-4.02953422002715,FALSE
"1358",1992,"ND","G",179347,118162,303957,20.1294920005132,FALSE
"1359",1992,"ND","S",103246,55194,163311,29.4236150657335,FALSE
"1360",1992,"NH","G",234982,249591,518416,-2.81800716027283,FALSE
"1361",1992,"NV","G",253150,199413,495887,10.8365413894698,FALSE
"1362",1992,"NY","G",3086200,3166994,6458826,-1.25090844682919,FALSE
"1363",1992,"OH","G",2444419,2028300,4793953,8.6800809269511,FALSE
"1364",1992,"OK","G",494350,757876,1294423,-20.3585690303711,FALSE
"1365",1992,"OR","G",639851,717455,1376033,-5.63969032719419,FALSE
"1366",1992,"PA","G",2224966,2358125,4802410,-2.7727536799232,FALSE
"1367",1992,"SC","G",591030,554175,1180438,3.12214618641555,FALSE
"1368",1992,"SD","G",217095,108733,334495,32.3957009820775,FALSE
"1369",1992,"UT","G",301228,420069,758479,-15.6683309623602,FALSE
"1370",1992,"VT","G",154762,123854,285739,10.8168643412345,FALSE
"1371",1992,"WA","G",1197973,1020829,2218802,7.98376781704722,FALSE
"1372",1992,"WI","G",1290662,1129599,2455124,6.56027964371657,FALSE
"1373",1993,"TX","S",576538,1188716,1765254,-34.6793152713434,FALSE
"1374",1994,"AZ","G",442510,600999,1119060,-14.1626901149179,FALSE
"1375",1994,"CA","G",3979152,3817025,8514089,1.90422016965056,FALSE
"1376",1994,"CT","G",723842,334833,1079664,36.0305613598305,FALSE
"1377",1994,"DE","G",84554,111088,199029,-13.3317255274357,FALSE
"1378",1994,"FL","G",1210412,2894726,4106176,-41.0190405866675,FALSE
"1379",1994,"HI","G",256189,86320,356902,47.5954183501353,FALSE
"1380",1994,"IN","G",470799,1039625,1543568,-36.851372922994,FALSE
"1381",1994,"MA","G",1266011,894005,2179964,17.0647772165045,FALSE
"1382",1994,"MD","G",809125,559908,1369104,18.2029268777244,FALSE
"1383",1994,"ME","G",186042,308244,511733,-23.8800311881391,FALSE
"1384",1994,"MI","G",1300960,1578770,3043385,-9.12832257502748,FALSE
"1385",1994,"MN","G",781860,869653,1772929,-4.95186214450776,FALSE
"1386",1994,"MO","G",633697,1060149,1775116,-24.023894776454,FALSE
"1387",1994,"MS","G",189752,418333,608085,-37.5903039871071,FALSE
"1388",1994,"MT","G",131845,218542,350409,-24.7416590327303,FALSE
"1389",1994,"ND","G",137157,99390,236547,15.9659602531421,FALSE
"1390",1994,"NE","G",317297,260668,579205,9.77702195250386,FALSE
"1391",1994,"NJ","G",1033487,966244,2054887,3.27234538930851,FALSE
"1392",1994,"NM","G",249989,213025,463196,7.98020708296272,FALSE
"1393",1994,"NV","G",193804,156020,380530,9.92930912148845,FALSE
"1394",1994,"NY","G",2646541,1988308,4794601,13.7286293478853,FALSE
"1395",1994,"OH","G",1348213,1836556,3436884,-14.2088880509205,FALSE
"1396",1994,"OK","S",390543,541538,979489,-15.415691243087,FALSE
"1397",1994,"PA","G",1648481,1735691,3513361,-2.48223851747657,FALSE
"1398",1994,"RI","G",122532,222856,345388,-29.0467532166723,FALSE
"1399",1994,"TN","G",623164,834226,1480391,-14.2571793532925,FALSE
"1400",1994,"TN","S",565930,885998,1451928,-22.0443437966621,FALSE
"1401",1994,"TX","G",1639615,2604218,4279940,-22.5377692210638,FALSE
"1402",1994,"UT","G",146938,357297,519323,-40.5063900501229,FALSE
"1403",1994,"VA","G",938376,882213,2057463,2.72972102049952,FALSE
"1404",1994,"VT","G",85868,106505,211672,-9.74951812237802,FALSE
"1405",1994,"WA","G",752352,947821,1700173,-11.4970064811052,FALSE
"1406",1994,"WI","G",912662,636989,1565628,17.6078225478849,FALSE
"1407",1994,"WV","G",290495,130441,420936,38.0233574700192,FALSE
"1408",1994,"WY","G",79287,118754,201710,-19.5662089137871,FALSE
"1409",1996,"AL","G",681651,786436,1499393,-6.98849467751283,FALSE
"1410",1996,"AR","G",400241,445942,846183,-5.40084118919903,FALSE
"1411",1996,"CO","G",677600,750325,1469611,-4.94858843598748,FALSE
"1412",1996,"DE","G",165465,105088,275591,21.9081900352334,FALSE
"1413",1996,"GA","G",1103993,1073969,2259232,1.32894718205125,FALSE
"1414",1996,"IA","G",634166,571807,1224054,5.09446478668425,FALSE
"1415",1996,"ID","G",198422,283532,497233,-17.1167239503412,FALSE
"1416",1996,"IL","G",2384028,1728824,4250722,15.4139461484425,FALSE
"1417",1996,"KS","G",362380,652677,1052300,-27.5869048750356,FALSE
"1418",1996,"KS","S",461374,574021,1064746,-10.5797063337171,FALSE
"1419",1996,"KY","G",560012,724794,1307046,-12.6072073974443,FALSE
"1420",1996,"LA","G",852945,847157,1700102,0.340450161225621,FALSE
"1421",1996,"MA","G",1334345,1142837,2555886,7.49282244982757,FALSE
"1422",1996,"ME","G",266226,298422,606777,-5.30606796236509,FALSE
"1423",1996,"MI","G",2195738,1500106,3762575,18.4881896041939,FALSE
"1424",1996,"MN","G",1098493,901282,2183062,9.03368754529189,FALSE
"1425",1996,"MS","G",240647,624154,878662,-43.6467037381837,FALSE
"1426",1996,"MT","G",201935,182111,407490,4.86490466023706,FALSE
"1427",1996,"NC","G",1173875,1345833,2556456,-6.72642126443796,FALSE
"1428",1996,"NE","G",281904,379933,676789,-14.4844257220493,FALSE
"1429",1996,"NH","G",227397,242304,491966,-3.03008744506734,FALSE
"1430",1996,"NJ","G",1519328,1227817,2884106,10.1074995163146,FALSE
"1431",1996,"NM","G",164356,357171,551821,-34.9415843181032,FALSE
"1432",1996,"OK","G",474162,670610,1183150,-16.6038118581752,FALSE
"1433",1996,"OR","G",624370,677336,1360230,-3.89390029627342,FALSE
"1434",1996,"OR","S",571739,553519,1181650,1.54191173359286,FALSE
"1435",1996,"RI","G",230676,127368,363371,28.4304471187849,FALSE
"1436",1996,"SC","G",510951,619859,1161372,-9.37752933599226,FALSE
"1437",1996,"SD","G",166533,157954,324487,2.64386554777233,FALSE
"1438",1996,"TN","G",654937,1091554,1778664,-24.5474693365357,FALSE
"1439",1996,"TX","G",2428776,3027680,5527441,-10.8351043457542,FALSE
"1440",1996,"VA","G",1115982,1235744,2354715,-5.08605075348821,FALSE
"1441",1996,"WV","G",456526,139088,595614,53.2959265564611,FALSE
"1442",1996,"WY","G",89103,114116,211077,-11.8501778971655,FALSE
"1443",1998,"AL","G",474568,817973,1293405,-26.5504617656496,FALSE
"1444",1998,"AR","G",385878,295870,700644,12.8464669646782,FALSE
"1445",1998,"AZ","G",275224,696577,1013280,-41.5830767408811,FALSE
"1446",1998,"CA","G",4411705,3576351,8314953,10.0464067565986,FALSE
"1447",1998,"CO","G",464754,829370,1327235,-27.4718493710609,FALSE
"1448",1998,"CT","G",628306,312177,964457,32.7779258173252,FALSE
"1449",1998,"FL","G",2436016,1463245,3899261,24.9475733991646,FALSE
"1450",1998,"GA","G",791904,918540,1753911,-7.22020672656708,FALSE
"1451",1998,"HI","G",315252,70964,398124,61.3597773557987,FALSE
"1452",1998,"IA","G",289049,648480,947907,-37.9183822885578,FALSE
"1453",1998,"ID","G",107375,262966,378174,-41.1427015077716,FALSE
"1454",1998,"IL","G",1610496,1709041,3394521,-2.90306054963278,FALSE
"1455",1998,"IN","G",1012244,552732,1588617,28.9252853267968,FALSE
"1456",1998,"KS","G",229718,474639,727236,-33.6783382560819,FALSE
"1457",1998,"KY","G",563051,569817,1145414,-0.590703448709375,FALSE
"1458",1998,"LA","G",620502,306616,969165,32.3872611990734,FALSE
"1459",1998,"MD","G",1062810,444637,1507447,41.0079425677984,FALSE
"1460",1998,"MO","G",690208,830625,1576857,-8.90486581852381,FALSE
"1461",1998,"NC","G",1029237,945943,2012143,4.13956662125903,FALSE
"1462",1998,"ND","G",134747,75013,213358,27.997075338164,FALSE
"1463",1998,"NH","G",88883,213477,314956,-39.5591765198948,FALSE
"1464",1998,"NV","G",208650,208222,435790,0.0982124417724133,FALSE
"1465",1998,"NY","G",2551065,2058988,4670805,10.5351647092953,FALSE
"1466",1998,"OH","G",1482054,1922087,3404351,-12.925606084684,FALSE
"1467",1998,"OK","G",268898,570682,859713,-35.1028773555826,FALSE
"1468",1998,"OR","G",682425,377739,1117747,27.2589414241327,FALSE
"1469",1998,"PA","G",1028839,1814180,2957499,-26.5542270682086,FALSE
"1470",1998,"SC","G",562791,488132,1068367,6.98814171534688,FALSE
"1471",1998,"SD","G",162884,95431,262111,25.7345170557512,FALSE
"1472",1998,"UT","G",163172,316652,494909,-31.0117617582222,FALSE
"1473",1998,"VT","G",154567,48051,214036,49.7654600160721,FALSE
"1474",1998,"WA","G",1103184,785377,1888561,16.8279976129974,FALSE
"1475",1998,"WI","G",890059,852272,1760836,2.14596930094569,FALSE
"1476",2000,"AZ","G",0,1108196,1397076,-79.3225279082884,FALSE
"1477",2000,"CA","G",5932522,3886853,10623614,19.2558671653545,FALSE
"1478",2000,"CT","G",828902,448077,1311261,29.0426543609548,FALSE
"1479",2000,"DE","G",181566,142891,327017,11.8266022867313,FALSE
"1480",2000,"FL","G",2988840,2704093,5854763,4.86351027360117,FALSE
"1481",2000,"GA","S",1412804,920658,2428012,20.2695044340802,FALSE
"1482",2000,"HI","G",251171,84681,345552,48.1808816039265,FALSE
"1483",2000,"IN","G",683273,1427944,2145209,-34.7132144233965,FALSE
"1484",2000,"MA","G",1889494,334341,2599420,59.8269229289611,FALSE
"1485",2000,"MD","G",1230013,715178,1946898,26.4438609521403,FALSE
"1486",2000,"ME","G",197183,437689,634872,-37.8825968069154,FALSE
"1487",2000,"MI","G",2061952,1994693,4167685,1.61382158200536,FALSE
"1488",2000,"MN","G",1181553,1047474,2419520,5.54155369660098,FALSE
"1489",2000,"MO","G",1191812,1142852,2361586,2.07318302191832,FALSE
"1490",2000,"MS","G",314090,654941,994144,-34.2858781021663,FALSE
"1491",2000,"MT","G",194430,208082,411601,-3.31680438094174,FALSE
"1492",2000,"ND","G",176470,111069,287539,22.7450884923436,FALSE
"1493",2000,"NE","G",353097,337967,692344,2.18532983603527,FALSE
"1494",2000,"NJ","G",1511237,1420267,3015662,3.01658474988245,FALSE
"1495",2000,"NM","G",363744,225517,589526,23.4471422804083,FALSE
"1496",2000,"NV","G",238260,330687,600250,-15.3980841316118,FALSE
"1497",2000,"NY","G",3747310,2915730,6779839,12.2654830004075,FALSE
"1498",2000,"OH","G",1595066,2665512,4448801,-24.0614493657954,FALSE
"1499",2000,"PA","G",2154908,2481962,4735116,-6.906990240577,FALSE
"1500",2000,"RI","G",161023,222588,391353,-15.7313218500944,FALSE
"1501",2000,"TN","G",621152,1255444,1928613,-32.8885058847991,FALSE
"1502",2000,"TX","G",2030315,4082091,6276652,-32.6890195601094,FALSE
"1503",2000,"UT","G",242569,504803,769704,-34.0694604679201,FALSE
"1504",2000,"VA","G",1296093,1420460,2718301,-4.57517397815768,FALSE
"1505",2000,"VT","G",73352,189133,288500,-40.1320623916811,FALSE
"1506",2000,"WA","G",1199437,1197208,2461379,0.0905589915246697,FALSE
"1507",2000,"WI","G",1563238,940744,2540083,24.5068369813112,FALSE
"1508",2000,"WV","G",469215,121635,603477,57.5962298480307,FALSE
"1509",2000,"WY","G",47087,157622,213659,-51.7343055991089,FALSE
"1510",2002,"AL","G",538878,792561,1353023,-18.749348680695,FALSE
"1511",2002,"AR","G",433306,370653,803959,7.79305909878489,FALSE
"1512",2002,"CO","G",648130,717893,1416082,-4.92648024620043,FALSE
"1513",2002,"DE","G",135253,94793,232314,17.4160834043579,FALSE
"1514",2002,"GA","G",931857,1071153,2029991,-6.8619023434094,FALSE
"1515",2002,"IA","G",554278,447892,1023075,10.3986511252841,FALSE
"1516",2002,"ID","G",132975,266215,408544,-32.613378240777,FALSE
"1517",2002,"IL","G",2103766,1325703,3486851,22.3142027003735,FALSE
"1518",2002,"KS","G",0,641075,776850,-82.5223659651155,FALSE
"1519",2002,"KY","G",399634,731679,1131475,-29.3462073841667,FALSE
"1520",2002,"LA","G",638654,596642,1235296,3.40096624614667,FALSE
"1521",2002,"MA","G",1605976,0,2006758,80.0283840901593,FALSE
"1522",2002,"ME","G",209858,295041,504899,-16.8712950510894,FALSE
"1523",2002,"MI","G",1896614,1185545,3129287,22.7230356308002,FALSE
"1524",2002,"MN","G",1067246,1116697,2254639,-2.19330012476498,FALSE
"1525",2002,"MO","S",913778,935032,1877630,-1.13195890564169,FALSE
"1526",2002,"MS","G",0,533269,630495,-84.5794177590623,FALSE
"1527",2002,"MT","G",204853,103611,326537,31.0047559694613,FALSE
"1528",2002,"NC","G",1047983,1248664,2331181,-8.60855506286299,FALSE
"1529",2002,"NE","G",70290,397438,480217,-68.1250351403636,FALSE
"1530",2002,"NH","G",207478,227229,447135,-4.41723416865153,FALSE
"1531",2002,"NJ","G",1138193,928439,2112604,9.92869463467834,FALSE
"1532",2002,"NM","G",169039,314301,483340,-30.0537923614847,FALSE
"1533",2002,"OK","G",369789,583579,1018424,-20.9922389888691,FALSE
"1534",2002,"OR","G",501898,712287,1267221,-16.60239216364,FALSE
"1535",2002,"RI","G",253922,69881,323803,56.837336281628,FALSE
"1536",2002,"SC","G",487359,600010,1102948,-10.213627478358,FALSE
"1537",2002,"SD","G",167481,166957,337508,0.155255579127013,FALSE
"1538",2002,"TN","G",728295,891420,1642421,-9.93198455207282,FALSE
"1539",2002,"TX","G",1955758,2496243,4514012,-11.9734949752017,FALSE
"1540",2002,"VA","G",0,1229894,1489422,-82.5752540247156,FALSE
"1541",2002,"WV","G",275281,160902,436183,26.2227092756939,FALSE
"1542",2002,"WY","G",49570,133710,183280,-45.9079004801397,FALSE
"1543",2004,"AL","G",595018,1242200,1839066,-35.1907979376488,FALSE
"1544",2004,"AR","G",580973,458036,1039349,11.8282694263428,FALSE
"1545",2004,"AZ","G",404507,1505372,1961677,-56.1185659005025,FALSE
"1546",2004,"CA","G",6955728,4555922,12053295,19.9099582313384,FALSE
"1547",2004,"CO","G",1081188,980668,2107554,4.76951005763079,FALSE
"1548",2004,"CT","G",945347,457749,1424726,34.2239841204554,FALSE
"1549",2004,"FL","G",3590201,3672864,7429894,-1.11257307304788,FALSE
"1550",2004,"GA","G",1287690,1864202,3220981,-17.8986464061725,FALSE
"1551",2004,"HI","G",313287,87121,414936,54.5062371064453,FALSE
"1552",2004,"IA","G",412365,1038175,1479228,-42.3065274589178,FALSE
"1553",2004,"ID","G",0,499796,503932,-99.17925434384,FALSE
"1554",2004,"IL","G",3597456,1390690,5141520,42.9204982184257,FALSE
"1555",2004,"IN","G",1496976,903913,2428233,24.4236446831914,FALSE
"1556",2004,"KS","G",310337,780863,1129022,-41.6755386520369,FALSE
"1557",2004,"KY","G",850855,873507,1724362,-1.31364527865959,FALSE
"1558",2004,"LA","G",542150,943014,1848056,-21.6911175851814,FALSE
"1559",2004,"MD","G",1504691,783055,2323183,31.0623829461562,FALSE
"1560",2004,"MO","G",1063017,1474971,2566442,-16.0515608768871,FALSE
"1561",2004,"NC","G",1632527,1791450,3472082,-4.577167244322,FALSE
"1562",2004,"ND","G",212143,98553,310696,36.5598527177691,FALSE
"1563",2004,"NH","G",221549,434847,657086,-32.4611999038178,FALSE
"1564",2004,"NV","G",494805,284640,810068,25.9441182715525,FALSE
"1565",2004,"NY","G",4769824,1625069,6702875,46.9165097066557,FALSE
"1566",2004,"OH","G",1961249,3464651,5426196,-27.7063710931194,FALSE
"1567",2004,"OK","G",596750,763433,1446846,-11.5204382498206,FALSE
"1568",2004,"OR","G",1128728,565254,1780550,31.6460644182977,FALSE
"1569",2004,"PA","G",2334126,2925080,5558525,-10.6314894688789,FALSE
"1570",2004,"SC","G",704384,857167,1597221,-9.56555166755258,FALSE
"1571",2004,"SD","G",193340,197848,391188,-1.15238708753847,FALSE
"1572",2004,"UT","G",258955,626640,911726,-40.3284539433997,FALSE
"1573",2004,"VT","G",216972,75398,307208,46.0840863519179,FALSE
"1574",2004,"WA","G",1549708,1204584,2818651,12.2442970059081,FALSE
"1575",2004,"WI","G",1632697,1301183,2949743,11.2387418158124,FALSE
"1576",2006,"AZ","G",664141,814398,1526782,-9.84141809374226,FALSE
"1577",2006,"CA","G",5076289,2990822,8541476,24.4157684222259,FALSE
"1578",2006,"CT","G",450844,109198,1134697,30.1090070741352,TRUE
"1579",2006,"DE","G",170567,69734,254099,39.682564669676,FALSE
