"","year","state","seat_status","dem_votes","rep_votes","total_votes","open_seat","margin","dem_tp","pvi","X","gen_margin","gen_dem_tp","prev_gen_margin","prev2_gen_margin","prev_dem_gen_tp","prev_dem_tp","prev_pvi","incumbent_differential"
"220",2018,"NH","Republican Incumbent",262359,302764,573602,FALSE,-7.04408283095247,0.464251145325885,-0.474822239969846,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.492017959205056,0.488107063179826,0.941877887031229,-1.33296748955421
"221",2018,"NM","Republican Open Seat",398368,298091,696459,TRUE,14.3981196308756,0.571990598154378,3.48092394354176,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.476805027803091,0.42776884000741,3.48705711319119,NA
"222",2018,"NV","Republican Open Seat",480007,440320,971799,TRUE,4.08386919517308,0.521561358082508,0.49113603950563,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.476805027803091,0.252816876892906,1.7517697771192,NA
"223",2018,"NY","Democratic Incumbent",3635340,2207602,6104477,FALSE,23.3883754496905,0.622176294065558,10.5869536962329,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.476805027803091,0.573810423625635,11.7193424193998,-2.01880283714538
"224",2018,"OH","Republican Open Seat",2067847,2231917,4429582,TRUE,-3.70396123155639,0.480921045899263,-4.15315686493383,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.476805027803091,0.34166833942239,-0.681196783412183,NA
"225",2018,"OK","Republican Open Seat",500973,644579,1186385,TRUE,-12.1045023327166,0.437320174029638,-20.0026644308201,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.476805027803091,0.423573359781701,-18.8910814646255,NA
"226",2018,"OR","Democratic Incumbent",934498,814988,1866997,FALSE,6.40118864679483,0.534155746316347,4.83381692196106,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.492017959205056,0.53807911567346,4.4062343016776,0.199881345162792
"227",2018,"PA","Democratic Incumbent",2895652,2039882,5012555,FALSE,17.0725308749729,0.586694773047861,-0.944847909084576,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.476805027803091,0.54932168452681,0.955805078600257,6.29586059377161
"228",2018,"RI","Democratic Incumbent",198122,139932,376401,FALSE,15.4595763560671,0.586066131446455,8.36055304709264,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.476805027803091,0.529020122168879,11.6507840561217,-6.42927461954294
"229",2018,"SC","Republican Incumbent",784182,921342,1707569,FALSE,-8.03247189425435,0.459789484052995,-8.25328751285426,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.476805027803091,0.425594754664989,-7.51786970241604,2.39684238860585
"230",2018,"SD","Republican Open Seat",160740,172399,337967,TRUE,-3.44974509345587,0.482501298256884,-15.6145046164004,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.476805027803091,0.26519588310917,-10.388372538865,NA
"231",2018,"TN","Republican Open Seat",864863,1336106,2243294,TRUE,-21.0067427630975,0.392946470395539,-14.1469991976373,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.476805027803091,0.245225144782095,-12.0717429719989,NA
"232",2018,"TX","Republican Incumbent",3546615,4656196,8343443,FALSE,-13.2988383812294,0.432365807282406,-6.86792505357549,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.476805027803091,0.396273603815772,-9.89047847575469,1.83733607702276
"233",2018,"VT","Republican Incumbent",110335,151261,274087,FALSE,-14.9317552455972,0.421776326855151,14.620602883143,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.492017959205056,0.454971085045905,16.0096681779378,-19.7143555938529
"234",2018,"WI","Republican Incumbent",1324307,1295080,2673308,FALSE,1.09328966209655,0.505578977066008,-0.750460853571974,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.476805027803091,0.47129356393112,2.00063498851788,-2.55178137571503
"235",2018,"WY","Republican Open Seat",55965,136412,203238,TRUE,-39.5826567866245,0.290913154898974,-25.9001797910656,12,6.35735659266923,0.531856427221724,-1.56736837866369,-4.61204572614096,0.476805027803091,0.314550504633831,-22.4115527241048,NA
"236",2020,"KY","Republican Incumbent",709890,704078,1445873,FALSE,0.401971680776942,0.502055209170222,-15.9696964279035,13,2.13834325900751,0.510831247436511,6.35735659266923,-1.56736837866369,0.492017959205056,0.4548216726333,-13.1160075689696,9.39637891179405
"237",2020,"LA","Democratic Incumbent",774498,734286,1508784,FALSE,2.66519263194732,0.513325963159737,-11.1464958982042,13,2.13834325900751,0.510831247436511,6.35735659266923,-1.56736837866369,0.492017959205056,0.561145113387182,-11.3249841276716,18.2376995458842
"238",2020,"MS","Republican Open Seat",414368,459396,884911,TRUE,-5.08842132146623,0.474233317005507,-9.60081378790801,13,2.13834325900751,0.510831247436511,6.35735659266923,-1.56736837866369,0.492017959205056,0.328354703274487,-8.41247852399652,NA
"239",2020,"DE","Democratic Incumbent",292903,190312,492635,FALSE,20.8249515361272,0.606154610266652,5.52967324626056,13,2.13834325900751,0.510831247436511,6.35735659266923,-1.56736837866369,0.492017959205056,0.59819484847901,7.84417947524103,2.77350945215442
"240",2020,"IN","Republican Incumbent",968092,1706724,3020383,FALSE,-24.4549118439615,0.361928446666986,-10.1176034233726,13,2.13834325900751,0.510831247436511,6.35735659266923,-1.56736837866369,0.492017959205056,0.469255751929717,-6.17843108396527,3.90221035643137
"241",2020,"MO","Republican Incumbent",1225771,1720202,3012287,FALSE,-16.4138078476586,0.41608358257187,-9.87122740385418,13,2.13834325900751,0.510831247436511,6.35735659266923,-1.56736837866369,0.492017959205056,0.455725382923285,-6.00146622914387,2.37220860096682
"242",2020,"MT","Democratic Open Seat",250860,328548,603608,TRUE,-12.8706047633564,0.432959158313313,-11.4218377700586,13,2.13834325900751,0.510831247436511,6.35735659266923,-1.56736837866369,0.492017959205056,0.520138279192274,-7.98407065098647,NA
"243",2020,"NC","Democratic Incumbent",2834790,2586604,5502777,FALSE,4.51019548856877,0.522889500375734,-3.01758189621101,13,2.13834325900751,0.510831247436511,6.35735659266923,-1.56736837866369,0.492017959205056,0.501115116914209,-3.13460672892665,4.04432249984194
"244",2020,"ND","Republican Incumbent",90789,235479,357659,FALSE,-40.4547348172421,0.278265107212476,-18.7174375238147,13,2.13834325900751,0.510831247436511,6.35735659266923,-1.56736837866369,0.492017959205056,0.202184097900638,-11.0961827800242,-17.8872033504176
"245",2020,"NH","Republican Incumbent",264639,516609,793260,FALSE,-31.7638605249225,0.338738787171295,-0.474822239969846,13,2.13834325900751,0.510831247436511,6.35735659266923,-1.56736837866369,0.531856427221724,0.464251145325885,-0.474822239969846,-6.28570594961407
"246",2020,"UT","Republican Open Seat",442754,918754,1458878,TRUE,-32.627813977591,0.325193829195275,-16.7753224464749,13,2.13834325900751,0.510831247436511,6.35735659266923,-1.56736837866369,0.492017959205056,0.301014057916643,-24.5018033912354,NA
"247",2020,"VT","Republican Incumbent",99214,248412,362711,FALSE,-41.1341260673098,0.285404428897723,14.620602883143,13,2.13834325900751,0.510831247436511,6.35735659266923,-1.56736837866369,0.531856427221724,0.421776326855151,14.620602883143,-25.6286129198003
"248",2020,"WA","Democratic Incumbent",2294243,1749066,4056454,FALSE,13.4397431845646,0.567417182312804,7.16624140138413,13,2.13834325900751,0.510831247436511,6.35735659266923,-1.56736837866369,0.492017959205056,0.54389647269921,5.5086590268039,-0.320807677388527
"249",2024,"DE",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.510831247436511,0.606154610266652,5.52967324626056,NA
"250",2024,"IN",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.510831247436511,0.361928446666986,-10.1176034233726,NA
"251",2024,"MO",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.510831247436511,0.41608358257187,-9.87122740385418,NA
"252",2024,"MT",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.510831247436511,0.432959158313313,-11.4218377700586,3.63462885773879
"253",2024,"NH",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.510831247436511,0.338738787171295,-0.474822239969846,NA
"254",2024,"NC",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.510831247436511,0.522889500375734,-3.01758189621101,NA
"255",2024,"ND",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.510831247436511,0.278265107212476,-18.7174375238147,NA
"256",2024,"UT",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.510831247436511,0.325193829195275,-16.7753224464749,-1.78841937764873
"257",2024,"VT",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.510831247436511,0.285404428897723,14.620602883143,NA
"258",2024,"WA",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.510831247436511,0.567417182312804,7.16624140138413,NA
"259",2024,"WV",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.510831247436511,0.322495673281014,-21.371253629553,NA
