"","state","district","year","pvi"
"903","CA",47,2010,5.93
"904","CA",47,2012,5.39
"905","CA",47,2014,8.73
"906","CA",47,2016,8.73
"907","CA",47,2018,14.21
"908","CA",47,2020,14.21
"909","CA",47,2022,3.28
"910","CA",47,2024,3.28
"911","CA",48,1998,-15.63
"912","CA",48,2000,-15.63
"913","CA",48,2002,-9.68
"914","CA",48,2004,-9.68
"915","CA",48,2006,-8.32
"916","CA",48,2008,-8.32
"917","CA",48,2010,-4.44
"918","CA",48,2012,-7.03
"919","CA",48,2014,-7.52
"920","CA",48,2016,-7.52
"921","CA",48,2018,-2.14
"922","CA",48,2020,-2.14
"923","CA",48,2022,-9.33
"924","CA",48,2024,-9.33
"925","CA",49,1998,1.95
"926","CA",49,2000,1.95
"927","CA",49,2002,-10.44
"928","CA",49,2004,-10.44
"929","CA",49,2006,-11.56
"930","CA",49,2008,-11.56
"931","CA",49,2010,-8.76
"932","CA",49,2012,-4.05
"933","CA",49,2014,-4.78
"934","CA",49,2016,-4.78
"935","CA",49,2018,0.82
"936","CA",49,2020,0.82
"937","CA",49,2022,3.14
"938","CA",49,2024,3.14
"939","CA",50,1998,8.96
"940","CA",50,2000,8.96
"941","CA",50,2002,-6.19
"942","CA",50,2004,-6.19
"943","CA",50,2006,-4.91
"944","CA",50,2008,-4.91
"945","CA",50,2010,-2.29
"946","CA",50,2012,-13.86
"947","CA",50,2014,-13.58
"948","CA",50,2016,-13.58
"949","CA",50,2018,-10.22
"950","CA",50,2020,-10.22
"951","CA",50,2022,14.38
"952","CA",50,2024,14.38
"953","CA",51,1998,-10.84
"954","CA",51,2000,-10.84
"955","CA",51,2002,8.11
"956","CA",51,2004,8.11
"957","CA",51,2006,5.85
"958","CA",51,2008,5.85
"959","CA",51,2010,9.02
"960","CA",51,2012,12.18
"961","CA",51,2014,17.36
"962","CA",51,2016,17.36
"963","CA",51,2018,23.27
"964","CA",51,2020,23.27
"965","CA",51,2022,11.56
"966","CA",51,2024,11.56
"967","CA",52,1998,-7.26
"968","CA",52,2000,-7.26
"969","CA",52,2002,-9.46
"970","CA",52,2004,-9.46
"971","CA",52,2006,-10.38
"972","CA",52,2008,-10.38
"973","CA",52,2010,-8.66
"974","CA",52,2012,1.89
"975","CA",52,2014,1.61
"976","CA",52,2016,1.61
"977","CA",52,2018,8.53
"978","CA",52,2020,8.53
"979","CA",52,2022,18.28
"980","CA",52,2024,18.28
"981","CO",1,1998,12.98
"982","CO",1,2000,12.98
"983","CO",1,2002,14.67
"984","CO",1,2004,14.67
"985","CO",1,2006,18.78
"986","CO",1,2008,18.78
"987","CO",1,2010,21.29
"988","CO",1,2012,17.86
"989","CO",1,2014,18.49
"990","CO",1,2016,18.49
"991","CO",1,2018,22.42
"992","CO",1,2020,22.42
"993","CO",1,2022,28.92
"994","CO",1,2024,28.92
"995","CO",2,1998,3.21
"996","CO",2,2000,3.21
"997","CO",2,2002,4.75
"998","CO",2,2004,4.75
"999","CO",2,2006,8.65
"1000","CO",2,2008,8.65
"1001","CO",2,2010,11.18
"1002","CO",2,2012,8.2
"1003","CO",2,2014,7.75
"1004","CO",2,2016,7.75
"1005","CO",2,2018,9.78
"1006","CO",2,2020,9.78
"1007","CO",2,2022,17.5
"1008","CO",2,2024,17.5
"1009","CO",3,1998,-3.19
"1010","CO",3,2000,-3.19
"1011","CO",3,2002,-8.13
"1012","CO",3,2004,-8.13
"1013","CO",3,2006,-5.42
"1014","CO",3,2008,-5.42
"1015","CO",3,2010,-4.86
"1016","CO",3,2012,-4.38
"1017","CO",3,2014,-4.9
"1018","CO",3,2016,-4.9
"1019","CO",3,2018,-6.95
"1020","CO",3,2020,-6.95
"1021","CO",3,2022,-7.06
"1022","CO",3,2024,-7.06
"1023","CO",4,1998,-7.01
"1024","CO",4,2000,-7.01
"1025","CO",4,2002,-11.3
"1026","CO",4,2004,-11.3
"1027","CO",4,2006,-8.22
"1028","CO",4,2008,-8.22
"1029","CO",4,2010,-4.88
"1030","CO",4,2012,-11.65
"1031","CO",4,2014,-11.62
"1032","CO",4,2016,-11.62
"1033","CO",4,2018,-13.26
"1034","CO",4,2020,-13.26
"1035","CO",4,2022,-12.85
"1036","CO",4,2024,-12.85
"1037","CO",5,1998,-18.51
"1038","CO",5,2000,-18.51
"1039","CO",5,2002,-17.21
"1040","CO",5,2004,-17.21
"1041","CO",5,2006,-16.12
"1042","CO",5,2008,-16.12
"1043","CO",5,2010,-13.81
"1044","CO",5,2012,-13.99
"1045","CO",5,2014,-12.83
"1046","CO",5,2016,-12.83
"1047","CO",5,2018,-13.93
"1048","CO",5,2020,-13.93
"1049","CO",5,2022,-8.94
"1050","CO",5,2024,-8.94
"1051","CO",6,1998,-6.51
"1052","CO",6,2000,-6.51
"1053","CO",6,2002,-12.17
"1054","CO",6,2004,-12.17
"1055","CO",6,2006,-10.11
"1056","CO",6,2008,-10.11
"1057","CO",6,2010,-7.52
"1058","CO",6,2012,-0.27
"1059","CO",6,2014,0.66
"1060","CO",6,2016,0.66
"1061","CO",6,2018,2.98
"1062","CO",6,2020,2.98
"1063","CO",6,2022,9.01
"1064","CO",6,2024,9.01
"1065","CT",1,1998,9.88
"1066","CT",1,2000,9.88
"1067","CT",1,2002,14.73
"1068","CT",1,2004,14.73
"1069","CT",1,2006,12.62
"1070","CT",1,2008,12.62
"1071","CT",1,2010,12.84
"1072","CT",1,2012,12.63
"1073","CT",1,2014,12.28
"1074","CT",1,2016,12.28
"1075","CT",1,2018,11.22
"1076","CT",1,2020,11.22
"1077","CT",1,2022,11.75
"1078","CT",1,2024,11.75
"1079","CT",2,1998,6.35
"1080","CT",2,2000,6.35
"1081","CT",2,2002,7.46
"1082","CT",2,2004,7.46
"1083","CT",2,2006,6.5
"1084","CT",2,2008,6.5
"1085","CT",2,2010,5.78
"1086","CT",2,2012,5.9
"1087","CT",2,2014,5.04
"1088","CT",2,2016,5.04
"1089","CT",2,2018,1.51
"1090","CT",2,2020,1.51
"1091","CT",2,2022,2.86
"1092","CT",2,2024,2.86
"1093","CT",3,1998,5.79
"1094","CT",3,2000,5.79
"1095","CT",3,2002,13.29
"1096","CT",3,2004,13.29
"1097","CT",3,2006,9.87
"1098","CT",3,2008,9.87
"1099","CT",3,2010,9.37
"1100","CT",3,2012,9.51
"1101","CT",3,2014,10.94
"1102","CT",3,2016,10.94
"1103","CT",3,2018,8.03
"1104","CT",3,2020,8.03
"1105","CT",3,2022,7.32
"1106","CT",3,2024,7.32
"1107","CT",4,1998,-1.4
"1108","CT",4,2000,-1.4
"1109","CT",4,2002,4.93
"1110","CT",4,2004,4.93
"1111","CT",4,2006,4.49
"1112","CT",4,2008,4.49
"1113","CT",4,2010,5.89
"1114","CT",4,2012,5.78
"1115","CT",4,2014,4.28
"1116","CT",4,2016,4.28
"1117","CT",4,2018,9.05
"1118","CT",4,2020,9.05
"1119","CT",4,2022,13.07
"1120","CT",4,2024,13.07
"1121","CT",5,1998,-4.31
"1122","CT",5,2000,-4.31
"1123","CT",5,2002,4.43
"1124","CT",5,2004,4.43
"1125","CT",5,2006,2.18
"1126","CT",5,2008,2.18
"1127","CT",5,2010,2.88
"1128","CT",5,2012,2.91
"1129","CT",5,2014,2.5
"1130","CT",5,2016,2.5
"1131","CT",5,2018,1.32
"1132","CT",5,2020,1.32
"1133","CT",5,2022,2.66
"1134","CT",5,2024,2.66
"1135","CT",6,1998,0.78
"1136","CT",6,2000,0.78
"1137","DE",1,1998,2.49
"1138","DE",1,2000,2.49
"1139","DE",1,2002,6.59
"1140","DE",1,2004,6.59
"1141","DE",1,2006,5.43
"1142","DE",1,2008,5.43
"1143","DE",1,2010,7.98
"1144","DE",1,2012,7.98
"1145","DE",1,2014,7.85
"1146","DE",1,2016,7.85
"1147","DE",1,2018,5.53
"1148","DE",1,2020,5.53
"1149","DE",1,2022,6.74
"1150","DE",1,2024,6.74
"1151","FL",1,1998,-20.46
"1152","FL",1,2000,-20.46
"1153","FL",1,2002,-19.17
"1154","FL",1,2004,-19.17
"1155","FL",1,2006,-20.57
"1156","FL",1,2008,-20.57
"1157","FL",1,2010,-21.16
"1158","FL",1,2012,-21.31
"1159","FL",1,2014,-21.4
"1160","FL",1,2016,-21.4
"1161","FL",1,2018,-21.61
"1162","FL",1,2020,-21.61
"1163","FL",1,2022,-19.31
"1164","FL",1,2024,-19.31
"1165","FL",2,1998,-0.55
"1166","FL",2,2000,-0.55
"1167","FL",2,2002,-2.96
"1168","FL",2,2004,-2.96
"1169","FL",2,2006,-2.96
"1170","FL",2,2008,-2.96
"1171","FL",2,2010,-7.2
"1172","FL",2,2012,-4.78
"1173","FL",2,2014,-5.27
"1174","FL",2,2016,-5.27
"1175","FL",2,2018,-19.05
"1176","FL",2,2020,-19.05
"1177","FL",2,2022,-7.7
"1178","FL",2,2024,-7.7
"1179","FL",3,1998,7.05
"1180","FL",3,2000,7.05
"1181","FL",3,2002,14.87
"1182","FL",3,2004,14.87
"1183","FL",3,2006,15.86
"1184","FL",3,2008,15.86
"1185","FL",3,2010,18.83
"1186","FL",3,2012,-13.01
"1187","FL",3,2014,-13.98
"1188","FL",3,2016,-13.98
"1189","FL",3,2018,-9.4
"1190","FL",3,2020,-9.4
"1191","FL",3,2022,-9.24
"1192","FL",3,2024,-9.24
"1193","FL",4,1998,-16.37
"1194","FL",4,2000,-16.37
"1195","FL",4,2002,-16.1
"1196","FL",4,2004,-16.1
"1197","FL",4,2006,-17.62
"1198","FL",4,2008,-17.62
"1199","FL",4,2010,-16.83
"1200","FL",4,2012,-19.21
"1201","FL",4,2014,-19.13
"1202","FL",4,2016,-19.13
"1203","FL",4,2018,-16.41
"1204","FL",4,2020,-16.41
"1205","FL",4,2022,-5.88
"1206","FL",4,2024,-5.88
"1207","FL",5,1998,2.01
"1208","FL",5,2000,2.01
"1209","FL",5,2002,-4.35
"1210","FL",5,2004,-4.35
"1211","FL",5,2006,-6.57
"1212","FL",5,2008,-6.57
"1213","FL",5,2010,-9.4
"1214","FL",5,2012,18.39
"1215","FL",5,2014,21.33
"1216","FL",5,2016,21.33
"1217","FL",5,2018,12.03
"1218","FL",5,2020,12.03
"1219","FL",5,2022,-10.86
"1220","FL",5,2024,-10.86
"1221","FL",6,1998,-11.86
"1222","FL",6,2000,-11.86
"1223","FL",6,2002,-8.5
"1224","FL",6,2004,-8.5
"1225","FL",6,2006,-9.42
"1226","FL",6,2008,-9.42
"1227","FL",6,2010,-10.56
"1228","FL",6,2012,-6.79
"1229","FL",6,2014,-9.6
"1230","FL",6,2016,-9.6
"1231","FL",6,2018,-8.69
"1232","FL",6,2020,-8.69
"1233","FL",6,2022,-13.98
"1234","FL",6,2024,-13.98
"1235","FL",7,1998,-8.67
"1236","FL",7,2000,-8.67
"1237","FL",7,2002,-4.18
"1238","FL",7,2004,-4.18
"1239","FL",7,2006,-5.23
"1240","FL",7,2008,-5.23
"1241","FL",7,2010,-7.07
"1242","FL",7,2012,-4.46
"1243","FL",7,2014,-4.44
"1244","FL",7,2016,-4.44
"1245","FL",7,2018,1.54
"1246","FL",7,2020,1.54
"1247","FL",7,2022,-5.1
"1248","FL",7,2024,-5.1
"1249","FL",8,1998,-9.97
"1250","FL",8,2000,-9.97
"1251","FL",8,2002,-4.01
"1252","FL",8,2004,-4.01
"1253","FL",8,2006,-3.56
"1254","FL",8,2008,-3.56
"1255","FL",8,2010,-1.88
"1256","FL",8,2012,-8.84
"1257","FL",8,2014,-9.33
"1258","FL",8,2016,-9.33
"1259","FL",8,2018,-11.25
"1260","FL",8,2020,-11.25
"1261","FL",8,2022,-11.37
"1262","FL",8,2024,-11.37
"1263","FL",9,1998,-6.79
"1264","FL",9,2000,-6.79
"1265","FL",9,2002,-4.42
"1266","FL",9,2004,-4.42
"1267","FL",9,2006,-5.4
"1268","FL",9,2008,-5.4
"1269","FL",9,2010,-6.33
"1270","FL",9,2012,5.23
"1271","FL",9,2014,9.17
"1272","FL",9,2016,9.17
"1273","FL",9,2018,5.14
"1274","FL",9,2020,5.14
"1275","FL",9,2022,8.05
"1276","FL",9,2024,8.05
"1277","FL",10,1998,0.48
"1278","FL",10,2000,0.48
"1279","FL",10,2002,0.53
"1280","FL",10,2004,0.53
"1281","FL",10,2006,0.18
"1282","FL",10,2008,0.18
"1283","FL",10,2010,-1.18
"1284","FL",10,2012,-6.37
"1285","FL",10,2014,-6.06
"1286","FL",10,2016,-6.06
"1287","FL",10,2018,11.92
"1288","FL",10,2020,11.92
"1289","FL",10,2022,14.3
"1290","FL",10,2024,14.3
"1291","FL",11,1998,-0.48
"1292","FL",11,2000,-0.48
"1293","FL",11,2002,10.72
"1294","FL",11,2004,10.72
"1295","FL",11,2006,9.94
"1296","FL",11,2008,9.94
"1297","FL",11,2010,12.22
"1298","FL",11,2012,-9.16
"1299","FL",11,2014,-11.05
"1300","FL",11,2016,-11.05
"1301","FL",11,2018,-16.24
"1302","FL",11,2020,-16.24
"1303","FL",11,2022,-8.04
"1304","FL",11,2024,-8.04
"1305","FL",12,1998,-8.83
"1306","FL",12,2000,-8.83
"1307","FL",12,2002,-5.08
"1308","FL",12,2004,-5.08
"1309","FL",12,2006,-6.53
"1310","FL",12,2008,-6.53
"1311","FL",12,2010,-4.94
"1312","FL",12,2012,-6.23
"1313","FL",12,2014,-6.6
"1314","FL",12,2016,-6.6
"1315","FL",12,2018,-9.52
"1316","FL",12,2020,-9.52
"1317","FL",12,2022,-16.58
"1318","FL",12,2024,-16.58
"1319","FL",13,1998,-8.02
"1320","FL",13,2000,-8.02
"1321","FL",13,2002,-4.72
"1322","FL",13,2004,-4.72
"1323","FL",13,2006,-4.88
"1324","FL",13,2008,-4.88
"1325","FL",13,2010,-6.11
"1326","FL",13,2012,-1.48
"1327","FL",13,2014,-1.36
"1328","FL",13,2016,-1.36
"1329","FL",13,2018,1.28
"1330","FL",13,2020,1.28
"1331","FL",13,2022,-5.58
"1332","FL",13,2024,-5.58
"1333","FL",14,1998,-12.84
"1334","FL",14,2000,-12.84
"1335","FL",14,2002,-11.62
"1336","FL",14,2004,-11.62
"1337","FL",14,2006,-10.99
"1338","FL",14,2008,-10.99
"1339","FL",14,2010,-11.01
"1340","FL",14,2012,11.63
"1341","FL",14,2014,13.32
"1342","FL",14,2016,13.32
"1343","FL",14,2018,7.83
"1344","FL",14,2020,7.83
"1345","FL",14,2022,8.13
"1346","FL",14,2024,8.13
"1347","FL",15,1998,-10.11
"1348","FL",15,2000,-10.11
"1349","FL",15,2002,-4
"1350","FL",15,2004,-4
"1351","FL",15,2006,-5.35
"1352","FL",15,2008,-5.35
"1353","FL",15,2010,-5.61
"1354","FL",15,2012,-7.7
"1355","FL",15,2014,-5.96
"1356","FL",15,2016,-5.96
"1357","FL",15,2018,-5.87
"1358","FL",15,2020,-5.87
"1359","FL",15,2022,-3.67
"1360","FL",15,2024,-3.67
"1361","FL",16,1998,-4.19
"1362","FL",16,2000,-4.19
"1363","FL",16,2002,-3.33
"1364","FL",16,2004,-3.33
"1365","FL",16,2006,-3.08
"1366","FL",16,2008,-3.08
"1367","FL",16,2010,-5.3
"1368","FL",16,2012,-4.83
"1369","FL",16,2014,-6.27
"1370","FL",16,2016,-6.27
"1371","FL",16,2018,-6.58
"1372","FL",16,2020,-6.58
"1373","FL",16,2022,-6.99
"1374","FL",16,2024,-6.99
"1375","FL",17,1998,28.92
"1376","FL",17,2000,28.92
"1377","FL",17,2002,34.52
"1378","FL",17,2004,34.52
"1379","FL",17,2006,34.59
"1380","FL",17,2008,34.59
"1381","FL",17,2010,34.08
"1382","FL",17,2012,-9.87
"1383","FL",17,2014,-10
"1384","FL",17,2016,-10
"1385","FL",17,2018,-13.83
"1386","FL",17,2020,-13.83
"1387","FL",17,2022,-10.15
"1388","FL",17,2024,-10.15
"1389","FL",18,1998,-13.4
"1390","FL",18,2000,-13.4
"1391","FL",18,2002,-7.01
"1392","FL",18,2004,-7.01
"1393","FL",18,2006,-4.12
"1394","FL",18,2008,-4.12
"1395","FL",18,2010,-2.73
"1396","FL",18,2012,-1.56
"1397","FL",18,2014,-3.59
"1398","FL",18,2016,-3.59
"1399","FL",18,2018,-5.34
"1400","FL",18,2020,-5.34
"1401","FL",18,2022,-13.39
"1402","FL",18,2024,-13.39
"1403","FL",19,1998,12.59
"1404","FL",19,2000,12.59
"1405","FL",19,2002,22.52
"1406","FL",19,2004,22.52
"1407","FL",19,2006,18.75
"1408","FL",19,2008,18.75
"1409","FL",19,2010,13.49
"1410","FL",19,2012,-10.96
"1411","FL",19,2014,-12.46
"1412","FL",19,2016,-12.46
"1413","FL",19,2018,-12.59
"1414","FL",19,2020,-12.59
"1415","FL",19,2022,-12.91
"1416","FL",19,2024,-12.91
"1417","FL",20,1998,7.38
"1418","FL",20,2000,7.38
"1419","FL",20,2002,18.69
"1420","FL",20,2004,18.69
"1421","FL",20,2006,15.97
"1422","FL",20,2008,15.97
"1423","FL",20,2010,11.3
"1424","FL",20,2012,27.78
"1425","FL",20,2014,30.17
"1426","FL",20,2016,30.17
"1427","FL",20,2018,30.57
"1428","FL",20,2020,30.57
"1429","FL",20,2022,25.1
"1430","FL",20,2024,25.1
"1431","FL",21,1998,-13.49
"1432","FL",21,2000,-13.49
"1433","FL",21,2002,-8.15
"1434","FL",21,2004,-8.15
"1435","FL",21,2006,-6.32
"1436","FL",21,2008,-6.32
"1437","FL",21,2010,-4.99
"1438","FL",21,2012,11.22
"1439","FL",21,2014,9.28
"1440","FL",21,2016,9.28
"1441","FL",21,2018,8.88
"1442","FL",21,2020,8.88
"1443","FL",21,2022,-6.86
"1444","FL",21,2024,-6.86
"1445","FL",22,1998,2.31
"1446","FL",22,2000,2.31
"1447","FL",22,2002,2.16
"1448","FL",22,2004,2.16
"1449","FL",22,2006,3.32
"1450","FL",22,2008,3.32
"1451","FL",22,2010,-0.31
"1452","FL",22,2012,4.42
"1453","FL",22,2014,2.95
"1454","FL",22,2016,2.95
"1455","FL",22,2018,6.38
"1456","FL",22,2020,6.38
"1457","FL",22,2022,7.26
"1458","FL",22,2024,7.26
"1459","FL",23,1998,21.87
"1460","FL",23,2000,21.87
"1461","FL",23,2002,29.54
"1462","FL",23,2004,29.54
"1463","FL",23,2006,27.57
"1464","FL",23,2008,27.57
"1465","FL",23,2010,28.79
"1466","FL",23,2012,8.9
"1467","FL",23,2014,9.27
"1468","FL",23,2016,9.27
"1469","FL",23,2018,11.65
"1470","FL",23,2020,11.65
"1471","FL",23,2022,4.81
"1472","FL",23,2024,4.81
"1473","GA",1,1998,-6.03
"1474","GA",1,2000,-6.03
"1475","GA",1,2002,-14.7
"1476","GA",1,2004,-14.7
"1477","GA",1,2006,-14.51
"1478","GA",1,2008,-14.51
"1479","GA",1,2010,-16.68
"1480","GA",1,2012,-9.06
"1481","GA",1,2014,-8.62
"1482","GA",1,2016,-8.62
"1483","GA",1,2018,-8.94
"1484","GA",1,2020,-8.94
"1485","GA",1,2022,-9.19
"1486","GA",1,2024,-9.19
"1487","GA",2,1998,-1.19
"1488","GA",2,2000,-1.19
"1489","GA",2,2002,-1.22
"1490","GA",2,2004,-1.22
"1491","GA",2,2006,1.32
"1492","GA",2,2008,1.32
"1493","GA",2,2010,1.02
"1494","GA",2,2012,4.23
"1495","GA",2,2014,6.33
"1496","GA",2,2016,6.33
"1497","GA",2,2018,5.39
"1498","GA",2,2020,5.39
"1499","GA",2,2022,3.11
"1500","GA",2,2024,3.11
"1501","GA",3,1998,-8.59
"1502","GA",3,2000,-8.59
"1503","GA",3,2002,-2.59
"1504","GA",3,2004,-2.59
"1505","GA",3,2006,-18.82
"1506","GA",3,2008,-18.82
"1507","GA",3,2010,-18.92
"1508","GA",3,2012,-19.17
"1509","GA",3,2014,-18.73
"1510","GA",3,2016,-18.73
"1511","GA",3,2018,-17.68
"1512","GA",3,2020,-17.68
"1513","GA",3,2022,-17.99
"1514","GA",3,2024,-17.99
"1515","GA",4,1998,9.45
"1516","GA",4,2000,9.45
"1517","GA",4,2002,20.44
"1518","GA",4,2004,20.44
"1519","GA",4,2006,21.96
"1520","GA",4,2008,21.96
"1521","GA",4,2010,25.27
"1522","GA",4,2012,18.29
"1523","GA",4,2014,21.53
"1524","GA",4,2016,21.53
"1525","GA",4,2018,25.12
"1526","GA",4,2020,25.12
"1527","GA",4,2022,26.63
"1528","GA",4,2024,26.63
"1529","GA",5,1998,21.21
"1530","GA",5,2000,21.21
"1531","GA",5,2002,20.81
"1532","GA",5,2004,20.81
"1533","GA",5,2006,24.73
"1534","GA",5,2008,24.73
"1535","GA",5,2010,26.26
"1536","GA",5,2012,31.19
"1537","GA",5,2014,31.87
"1538","GA",5,2016,31.87
"1539","GA",5,2018,35.47
"1540","GA",5,2020,35.47
"1541","GA",5,2022,31.65
"1542","GA",5,2024,31.65
"1543","GA",6,1998,-19.31
"1544","GA",6,2000,-19.31
"1545","GA",6,2002,-19.46
"1546","GA",6,2004,-19.46
"1547","GA",6,2006,-19.02
"1548","GA",6,2008,-19.02
"1549","GA",6,2010,-19.08
"1550","GA",6,2012,-13.73
"1551","GA",6,2014,-13.85
"1552","GA",6,2016,-13.85
"1553","GA",6,2018,-4.92
"1554","GA",6,2020,-4.92
"1555","GA",6,2022,-11.08
"1556","GA",6,2024,-11.08
"1557","GA",7,1998,-9.87
"1558","GA",7,2000,-9.87
"1559","GA",7,2002,-22.27
"1560","GA",7,2004,-22.27
"1561","GA",7,2006,-18.93
"1562","GA",7,2008,-18.93
"1563","GA",7,2010,-15.18
"1564","GA",7,2012,-15.28
"1565","GA",7,2014,-13.33
"1566","GA",7,2016,-13.33
"1567","GA",7,2018,-6.59
"1568","GA",7,2020,-6.59
"1569","GA",7,2022,9.64
"1570","GA",7,2024,9.64
"1571","GA",8,1998,-1.33
"1572","GA",8,2000,-1.33
"1573","GA",8,2002,-20.39
"1574","GA",8,2004,-20.39
"1575","GA",8,2006,-9.5
"1576","GA",8,2008,-9.5
"1577","GA",8,2010,-10.16
"1578","GA",8,2012,-15.11
"1579","GA",8,2014,-14.5
"1580","GA",8,2016,-14.5
"1581","GA",8,2018,-15.47
"1582","GA",8,2020,-15.47
"1583","GA",8,2022,-16.38
"1584","GA",8,2024,-16.38
"1585","GA",9,1998,-13.52
"1586","GA",9,2000,-13.52
"1587","GA",9,2002,-17.92
"1588","GA",9,2004,-17.92
"1589","GA",9,2006,-24.63
"1590","GA",9,2008,-24.63
"1591","GA",9,2010,-28.9
"1592","GA",9,2012,-27.98
"1593","GA",9,2014,-30.75
"1594","GA",9,2016,-30.75
"1595","GA",9,2018,-31.21
"1596","GA",9,2020,-31.21
"1597","GA",9,2022,-22.26
"1598","GA",9,2024,-22.26
"1599","GA",10,1998,-2.6
"1600","GA",10,2000,-2.6
"1601","GA",10,2002,-21.4
"1602","GA",10,2004,-21.4
"1603","GA",10,2006,-13.69
"1604","GA",10,2008,-13.69
"1605","GA",10,2010,-15.87
"1606","GA",10,2012,-12.8
"1607","GA",10,2014,-14.56
"1608","GA",10,2016,-14.56
"1609","GA",10,2018,-14.49
"1610","GA",10,2020,-14.49
"1611","GA",10,2022,-14.6
"1612","GA",10,2024,-14.6
"1613","GA",11,1998,-12.84
"1614","GA",11,2000,-12.84
"1615","GA",11,2002,-2.45
"1616","GA",11,2004,-2.45
"1617","GA",11,2006,-18.91
"1618","GA",11,2008,-18.91
"1619","GA",11,2010,-20.45
"1620","GA",11,2012,-18.9
"1621","GA",11,2014,-19.69
"1622","GA",11,2016,-19.69
"1623","GA",11,2018,-15.65
"1624","GA",11,2020,-15.65
"1625","GA",11,2022,-11.03
"1626","GA",11,2024,-11.03
"1627","HI",1,1998,4.39
"1628","HI",1,2000,4.39
"1629","HI",1,2002,8.42
"1630","HI",1,2004,8.42
"1631","HI",1,2006,5.08
"1632","HI",1,2008,5.08
"1633","HI",1,2010,14.32
"1634","HI",1,2012,14.14
"1635","HI",1,2014,18.38
"1636","HI",1,2016,18.38
"1637","HI",1,2018,16.86
"1638","HI",1,2020,16.86
"1639","HI",1,2022,13.6
"1640","HI",1,2024,13.6
"1641","HI",2,1998,7.78
"1642","HI",2,2000,7.78
"1643","HI",2,2002,10.7
"1644","HI",2,2004,10.7
"1645","HI",2,2006,8.09
"1646","HI",2,2008,8.09
"1647","HI",2,2010,17.35
"1648","HI",2,2012,17.59
"1649","HI",2,2014,20.87
"1650","HI",2,2016,20.87
"1651","HI",2,2018,17.5
"1652","HI",2,2020,17.5
"1653","HI",2,2022,13.7
"1654","HI",2,2024,13.7
"1655","ID",1,1998,-12.93
"1656","ID",1,2000,-12.93
"1657","ID",1,2002,-21.11
"1658","ID",1,2004,-21.11
"1659","ID",1,2006,-18.88
"1660","ID",1,2008,-18.88
"1661","ID",1,2010,-17.26
"1662","ID",1,2012,-17.93
"1663","ID",1,2014,-18.54
"1664","ID",1,2016,-18.54
"1665","ID",1,2018,-21.67
"1666","ID",1,2020,-21.67
"1667","ID",1,2022,-22.18
"1668","ID",1,2024,-22.18
"1669","ID",2,1998,-16.55
"1670","ID",2,2000,-16.55
"1671","ID",2,2002,-21.13
"1672","ID",2,2004,-21.13
"1673","ID",2,2006,-18.79
"1674","ID",2,2008,-18.79
"1675","ID",2,2010,-16.81
"1676","ID",2,2012,-16.15
"1677","ID",2,2014,-17.38
"1678","ID",2,2016,-17.38
"1679","ID",2,2018,-16.3
"1680","ID",2,2020,-16.3
"1681","ID",2,2022,-14.5
"1682","ID",2,2024,-14.5
"1683","IL",1,1998,33.29
"1684","IL",1,2000,33.29
"1685","IL",1,2002,34.14
"1686","IL",1,2004,34.14
"1687","IL",1,2006,34.31
"1688","IL",1,2008,34.31
"1689","IL",1,2010,33.59
"1690","IL",1,2012,27.74
"1691","IL",1,2014,27.55
"1692","IL",1,2016,27.55
"1693","IL",1,2018,26.81
"1694","IL",1,2020,26.81
"1695","IL",1,2022,20.38
"1696","IL",1,2024,20.38
"1697","IL",2,1998,32.84
"1698","IL",2,2000,32.84
"1699","IL",2,2002,33.02
"1700","IL",2,2004,33.02
"1701","IL",2,2006,34.71
"1702","IL",2,2008,34.71
"1703","IL",2,2010,36.16
"1704","IL",2,2012,27.62
"1705","IL",2,2014,29.03
"1706","IL",2,2016,29.03
"1707","IL",2,2018,29.24
"1708","IL",2,2020,29.24
"1709","IL",2,2022,18.75
"1710","IL",2,2024,18.75
"1711","IL",3,1998,0.83
"1712","IL",3,2000,0.83
"1713","IL",3,2002,8.74
"1714","IL",3,2004,8.74
"1715","IL",3,2006,9.92
"1716","IL",3,2008,9.92
"1717","IL",3,2010,10.81
"1718","IL",3,2012,5.29
"1719","IL",3,2014,5
"1720","IL",3,2016,5
"1721","IL",3,2018,6.53
"1722","IL",3,2020,6.53
"1723","IL",3,2022,19.8
"1724","IL",3,2024,19.8
"1725","IL",4,1998,24.96
"1726","IL",4,2000,24.96
"1727","IL",4,2002,29.4
"1728","IL",4,2004,29.4
"1729","IL",4,2006,30.18
"1730","IL",4,2008,30.18
"1731","IL",4,2010,32.2
"1732","IL",4,2012,27
"1733","IL",4,2014,29.93
"1734","IL",4,2016,29.93
"1735","IL",4,2018,33.95
"1736","IL",4,2020,33.95
"1737","IL",4,2022,22.46
"1738","IL",4,2024,22.46
"1739","IL",5,1998,10
"1740","IL",5,2000,10
"1741","IL",5,2002,15.71
"1742","IL",5,2004,15.71
"1743","IL",5,2006,17.64
"1744","IL",5,2008,17.64
"1745","IL",5,2010,19.81
"1746","IL",5,2012,16.68
"1747","IL",5,2014,15.92
"1748","IL",5,2016,15.92
"1749","IL",5,2018,21.56
"1750","IL",5,2020,21.56
"1751","IL",5,2022,18.34
"1752","IL",5,2024,18.34
"1753","IL",6,1998,-10.23
"1754","IL",6,2000,-10.23
