"","year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party_detailed","writein","mode","candidatevotes","totalvotes","unofficial","version","party_simplified"
"2263",2006,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","CRAIG HILL","GREEN","False","total",1536,262419,"False",20210114,"OTHER"
"2264",2006,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen","False","","","True","total",2460,2370445,"False",20210114,"OTHER"
"2265",2006,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen","False","JAMES H. ""JIM"" WEBB, JR.","DEMOCRAT","False","total",1175606,2370445,"False",20210114,"DEMOCRAT"
"2266",2006,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen","False","GEORGE ALLEN","REPUBLICAN","False","total",1166277,2370445,"False",20210114,"REPUBLICAN"
"2267",2006,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen","False","GLENDA GAIL PARKER","INDEPENDENT GREEN","False","total",26102,2370445,"False",20210114,"OTHER"
"2268",2006,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen","False","ROBIN ADAIR","INDEPENDENT","False","total",16384,2083734,"False",20210114,"OTHER"
"2269",2006,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen","False","MIKE MCGAVICK","REPUBLICAN","False","total",832106,2083734,"False",20210114,"REPUBLICAN"
"2270",2006,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen","False","BRUCE GUTHRIE","LIBERTARIAN","False","total",29331,2083734,"False",20210114,"LIBERTARIAN"
"2271",2006,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen","False","MARIA CANTWELL","DEMOCRAT","False","total",1184659,2083734,"False",20210114,"DEMOCRAT"
"2272",2006,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen","False","AARON DIXON","GREEN","False","total",21254,2083734,"False",20210114,"OTHER"
"2273",2006,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen","False","ROBERT C. BYRD","DEMOCRAT","False","total",159154,206562,"False",20210114,"DEMOCRAT"
"2274",2006,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen","False","JOHN R. RAESE","REPUBLICAN","False","total",47408,206562,"False",20210114,"REPUBLICAN"
"2275",2006,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","BEN J. GLATZEL","INDEPENDENT","False","total",25096,2138297,"False",20210114,"OTHER"
"2276",2006,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","SCATTER","","False","total",1254,2138297,"False",20210114,"OTHER"
"2277",2006,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","HERB KOHL","DEMOCRAT","False","total",1439214,2138297,"False",20210114,"DEMOCRAT"
"2278",2006,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","ROBERT GERALD LORGE","REPUBLICAN","False","total",630299,2138297,"False",20210114,"REPUBLICAN"
"2279",2006,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","RAE VOGELER","WISCONSIN GREEN","False","total",42434,2138297,"False",20210114,"OTHER"
"2280",2006,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen","False","BLANK VOTE","","False","total",3019,196215,"False",20210114,"OTHER"
"2281",2006,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen","False","DALE GROUTAGE","DEMOCRAT","False","total",57671,196215,"False",20210114,"DEMOCRAT"
"2282",2006,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen","False","OVER VOTE","","False","total",60,196215,"False",20210114,"OTHER"
"2283",2006,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen","False","CRAIG THOMAS","REPUBLICAN","False","total",135174,196215,"False",20210114,"REPUBLICAN"
"2284",2006,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen","False","","","True","total",291,196215,"False",20210114,"OTHER"
"2285",2008,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen","False","VIVIAN DAVIS FIGURES","DEMOCRAT","False","total",752391,2060191,"False",20210114,"DEMOCRAT"
"2286",2008,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen","False","","","True","total",2417,2060191,"False",20210114,"OTHER"
"2287",2008,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen","False","JEFF SESSIONS","REPUBLICAN","False","total",1305383,2060191,"False",20210114,"REPUBLICAN"
"2288",2008,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen","False","TED STEVENS","REPUBLICAN","False","total",147814,317723,"False",20210114,"REPUBLICAN"
"2289",2008,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen","False","","","True","total",1077,317723,"False",20210114,"OTHER"
"2290",2008,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen","False","BOB BIRD","ALASKAN INDEPENDENCE","False","total",13197,317723,"False",20210114,"OTHER"
"2291",2008,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen","False","MARK BEGICH","DEMOCRAT","False","total",151767,317723,"False",20210114,"DEMOCRAT"
"2292",2008,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen","False","FREDRICK D. ""DAVID"" HAASE","LIBERTARIAN","False","total",2483,317723,"False",20210114,"LIBERTARIAN"
"2293",2008,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen","False","TED GIANOUTSOS","NO PARTY AFFILIATION","False","total",1385,317723,"False",20210114,"OTHER"
"2294",2008,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen","False","MARK L. PRYOR","DEMOCRAT","False","total",804678,1011754,"False",20210114,"DEMOCRAT"
"2295",2008,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen","False","REBEKAH KENNEDY","GREEN","False","total",207076,1011754,"False",20210114,"OTHER"
"2296",2008,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","","","True","total",9,2331621,"False",20210114,"OTHER"
"2297",2008,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","BOB KINSEY","GREEN","False","total",50004,2331621,"False",20210114,"OTHER"
"2298",2008,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","BOB SCHAFFER","REPUBLICAN","False","total",990755,2331621,"False",20210114,"REPUBLICAN"
"2299",2008,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","","","True","total",116,2331621,"False",20210114,"OTHER"
"2300",2008,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","DOUGLAS ""DAYHORSE"" CAMPBELL","AMERICAN CONSTITUTION PARTY","False","total",59733,2331621,"False",20210114,"OTHER"
"2301",2008,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","MARK UDALL","DEMOCRAT","False","total",1230994,2331621,"False",20210114,"DEMOCRAT"
"2302",2008,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","","","True","total",10,2331621,"False",20210114,"OTHER"
"2303",2008,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen","False","JOSEPH R. BIDEN JR.","DEMOCRAT","False","total",257539,398134,"False",20210114,"DEMOCRAT"
"2304",2008,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen","False","CHRISTINE O'DONNELL","REPUBLICAN","False","total",140595,398134,"False",20210114,"REPUBLICAN"
"2305",2008,"GEORGIA","GA",13,58,44,"US SENATE","statewide","pre","False","ALLEN BUCKLEY","LIBERTARIAN","False","total",127923,3752485,"False",20210114,"LIBERTARIAN"
"2306",2008,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","False","SAXBY CHAMBLISS","REPUBLICAN","False","total",1228033,2137956,"False",20210114,"REPUBLICAN"
"2307",2008,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","False","JIM MARTIN","DEMOCRAT","False","total",909923,2137956,"False",20210114,"DEMOCRAT"
"2308",2008,"GEORGIA","GA",13,58,44,"US SENATE","statewide","pre","False","JIM MARTIN","DEMOCRAT","False","total",1757393,3752485,"False",20210114,"DEMOCRAT"
"2309",2008,"GEORGIA","GA",13,58,44,"US SENATE","statewide","pre","False","","","True","total",29,3752485,"False",20210114,"OTHER"
"2310",2008,"GEORGIA","GA",13,58,44,"US SENATE","statewide","pre","False","","","True","total",43,3752485,"False",20210114,"OTHER"
"2311",2008,"GEORGIA","GA",13,58,44,"US SENATE","statewide","pre","False","SAXBY CHAMBLISS","REPUBLICAN","False","total",1867097,3752485,"False",20210114,"REPUBLICAN"
"2312",2008,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen","False","","","True","total",3,644780,"False",20210114,"OTHER"
"2313",2008,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen","False","KENT A. MARMON","LIBERTARIAN","False","total",9958,644780,"False",20210114,"LIBERTARIAN"
"2314",2008,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen","False","JIM RISCH","REPUBLICAN","False","total",371744,644780,"False",20210114,"REPUBLICAN"
"2315",2008,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen","False","LARRY LAROCCO","DEMOCRAT","False","total",219903,644780,"False",20210114,"DEMOCRAT"
"2316",2008,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen","False","REX RAMMELL","INDEPENDENT","False","total",34510,644780,"False",20210114,"OTHER"
"2317",2008,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen","False","PRO-LIFE","INDEPENDENT","False","total",8662,644780,"False",20210114,"OTHER"
"2318",2008,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","STEVE SAUERBERG","REPUBLICAN","False","total",1520621,5329884,"False",20210114,"REPUBLICAN"
"2319",2008,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","CHAD N. KOPPIE","CONSTITUTION","False","total",24059,5329884,"False",20210114,"OTHER"
"2320",2008,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","KATHY CUMMINGS","GREEN","False","total",119135,5329884,"False",20210114,"OTHER"
"2321",2008,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","","","True","total",1,5329884,"False",20210114,"OTHER"
"2322",2008,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","LARRY A. STAFFORD","LIBERTARIAN","False","total",50224,5329884,"False",20210114,"LIBERTARIAN"
"2323",2008,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","RICHARD J. DURBIN","DEMOCRAT","False","total",3615844,5329884,"False",20210114,"DEMOCRAT"
"2324",2008,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","TOM HARKIN","DEMOCRAT","False","total",941665,1502918,"False",20210114,"DEMOCRAT"
"2325",2008,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","","","True","total",1247,1502918,"False",20210114,"OTHER"
"2326",2008,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","CHRISTOPHER REED","REPUBLICAN","False","total",560006,1502918,"False",20210114,"REPUBLICAN"
"2327",2008,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen","False","RANDALL L. HODGKINSON","LIBERTARIAN","False","total",25727,1210690,"False",20210114,"LIBERTARIAN"
"2328",2008,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen","False","PAT ROBERTS","REPUBLICAN","False","total",727121,1210690,"False",20210114,"REPUBLICAN"
"2329",2008,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen","False","JIM SLATTERY","DEMOCRAT","False","total",441399,1210690,"False",20210114,"DEMOCRAT"
"2330",2008,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen","False","JOSEPH L. MARTIN","REFORM","False","total",16443,1210690,"False",20210114,"OTHER"
"2331",2008,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen","False","MITCH MCCONNELL","REPUBLICAN","False","total",953816,1800821,"False",20210114,"REPUBLICAN"
"2332",2008,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen","False","BRUCE LUNSFORD","DEMOCRAT","False","total",847005,1800821,"False",20210114,"DEMOCRAT"
"2333",2008,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen","False","""JAY"" PATEL","NO PARTY AFFILIATION","False","total",13729,1896574,"False",20210114,"OTHER"
"2334",2008,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen","False","RICHARD FONTANESI","LIBERTARIAN","False","total",18590,1896574,"False",20210114,"LIBERTARIAN"
"2335",2008,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen","False","MARY L. LANDRIEU","DEMOCRAT","False","total",988298,1896574,"False",20210114,"DEMOCRAT"
"2336",2008,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen","False","JOHN KENNEDY","REPUBLICAN","False","total",867177,1896574,"False",20210114,"REPUBLICAN"
"2337",2008,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen","False","ROBERT STEWART","OTHER","False","total",8780,1896574,"False",20210114,"OTHER"
"2338",2008,"MAINE","ME",23,11,2,"US SENATE","statewide","gen","False","SUSAN M. COLLINS","REPUBLICAN","False","total",444300,724430,"False",20210114,"REPUBLICAN"
"2339",2008,"MAINE","ME",23,11,2,"US SENATE","statewide","gen","False","OTHER","","False","total",620,724430,"False",20210114,"OTHER"
"2340",2008,"MAINE","ME",23,11,2,"US SENATE","statewide","gen","False","THOMAS H. ALLEN","DEMOCRAT","False","total",279510,724430,"False",20210114,"DEMOCRAT"
"2341",2008,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen","False","BLANK VOTE/SCATTERING","","False","total",108748,3102995,"False",20210114,"OTHER"
"2342",2008,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen","False","JOHN F. KERRY","DEMOCRAT","False","total",1971974,3102995,"False",20210114,"DEMOCRAT"
"2343",2008,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen","False","OTHER","","False","total",2516,3102995,"False",20210114,"OTHER"
"2344",2008,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen","False","ROBERT J. UNDERWOOD","LIBERTARIAN","False","total",93713,3102995,"False",20210114,"LIBERTARIAN"
"2345",2008,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen","False","JEFFREY K. BEATTY","REPUBLICAN","False","total",926044,3102995,"False",20210114,"REPUBLICAN"
"2346",2008,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen","False","JACK HOOGENDYK","REPUBLICAN","False","total",1641070,4848620,"False",20210114,"REPUBLICAN"
"2347",2008,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen","False","HARLEY G. MIKKELSON","GREEN","False","total",43440,4848620,"False",20210114,"OTHER"
"2348",2008,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen","False","CARL LEVIN","DEMOCRAT","False","total",3038386,4848620,"False",20210114,"DEMOCRAT"
"2349",2008,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen","False","DOUG DERN","NATURAL LAW","False","total",18550,4848620,"False",20210114,"OTHER"
"2350",2008,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen","False","SCOTTY BOMAN","LIBERTARIAN","False","total",76347,4848620,"False",20210114,"LIBERTARIAN"
"2351",2008,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen","False","MICHAEL N. NIKITIN","U.S. TAXPAYERS","False","total",30827,4848620,"False",20210114,"OTHER"
"2352",2008,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","False","","","True","total",12,2887646,"False",20210114,"OTHER"
"2353",2008,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","False","NORM COLEMAN","REPUBLICAN","False","total",1212317,2887646,"False",20210114,"REPUBLICAN"
"2354",2008,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","False","","","True","total",2340,2887646,"False",20210114,"OTHER"
"2355",2008,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","False","DEAN BARKLEY","INDEPENDENCE","False","total",437505,2887646,"False",20210114,"OTHER"
"2356",2008,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","False","CHARLES ALDRICH","LIBERTARIAN","False","total",13923,2887646,"False",20210114,"LIBERTARIAN"
"2357",2008,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","False","AL FRANKEN","DEMOCRAT","False","total",1212629,2887646,"False",20210114,"DEMOCRAT"
"2358",2008,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","False","JAMES NIEMACKL","CONSTITUTION","False","total",8907,2887646,"False",20210114,"OTHER"
"2359",2008,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen","False","","","True","total",13,2887646,"False",20210114,"OTHER"
"2360",2008,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen","True","RONNIE MUSGROVE","NO PARTY AFFILIATION","False","total",560064,1243473,"False",20210114,"OTHER"
"2361",2008,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen","True","ROGER F. WICKER","REPUBLICAN","False","total",683409,1243473,"False",20210114,"REPUBLICAN"
"2362",2008,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen","False","THAD COCHRAN","REPUBLICAN","False","total",766111,1247026,"False",20210114,"REPUBLICAN"
"2363",2008,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen","False","ERIK FLEMING","DEMOCRAT","False","total",480915,1247026,"False",20210114,"DEMOCRAT"
"2364",2008,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen","False","BOB KELLEHER","REPUBLICAN","False","total",129369,477658,"False",20210114,"REPUBLICAN"
"2365",2008,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen","False","MAX BAUCUS","DEMOCRAT","False","total",348289,477658,"False",20210114,"DEMOCRAT"
"2366",2008,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen","False","KELLY RENEE ROSBERG","NEBRASKA PARTY","False","total",11438,792511,"False",20210114,"OTHER"
"2367",2008,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen","False","STEVEN R. LARRICK","GREEN","False","total",7763,792511,"False",20210114,"OTHER"
"2368",2008,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen","False","SCOTT KLEEB","DEMOCRAT","False","total",317456,792511,"False",20210114,"DEMOCRAT"
"2369",2008,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen","False","MIKE JOHANNS","REPUBLICAN","False","total",455854,792511,"False",20210114,"REPUBLICAN"
"2370",2008,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen","False","JOHN E. SUNUNU","REPUBLICAN","False","total",314403,694787,"False",20210114,"REPUBLICAN"
"2371",2008,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen","False","JEANNE SHAHEEN","DEMOCRAT","False","total",358438,694787,"False",20210114,"DEMOCRAT"
"2372",2008,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen","False","","","True","total",430,694787,"False",20210114,"OTHER"
"2373",2008,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen","False","""KEN"" BLEVENS","LIBERTARIAN","False","total",21516,694787,"False",20210114,"LIBERTARIAN"
"2374",2008,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen","False","J. M. CARTER","GOD WE TRUST","False","total",15935,3482445,"False",20210114,"OTHER"
"2375",2008,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen","False","FRANK R. LAUTENBERG","DEMOCRAT","False","total",1951218,3482445,"False",20210114,"DEMOCRAT"
"2376",2008,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen","False","JASON SCHEURER","LIBERTARIAN","False","total",18810,3482445,"False",20210114,"LIBERTARIAN"
"2377",2008,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen","False","JEFFREY BOSS","BOSS FOR SENATE","False","total",10345,3482445,"False",20210114,"OTHER"
"2378",2008,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen","False","SARA J. LOBMAN","SOCIALIST WORKERS","False","total",9187,3482445,"False",20210114,"OTHER"
"2379",2008,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen","False","DICK ZIMMER","REPUBLICAN","False","total",1461025,3482445,"False",20210114,"REPUBLICAN"
"2380",2008,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen","False","DARYL MIKELL BROOKS","POOR PEOPLE'S CAMPAIGN","False","total",15925,3482445,"False",20210114,"OTHER"
"2381",2008,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen","False","TOM UDALL","DEMOCRAT","False","total",505128,823650,"False",20210114,"DEMOCRAT"
"2382",2008,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen","False","STEVE PEARCE","REPUBLICAN","False","total",318522,823650,"False",20210114,"REPUBLICAN"
"2383",2008,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen","False","","","True","total",1719,4271970,"False",20210114,"OTHER"
"2384",2008,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen","False","KAY HAGAN","DEMOCRAT","False","total",2249311,4271970,"False",20210114,"DEMOCRAT"
"2385",2008,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen","False","CHRISTOPHER COLE","LIBERTARIAN","False","total",133430,4271970,"False",20210114,"LIBERTARIAN"
