"Candidate identification","Candidate name","Incumbent challenger status","Party affiliation","Total receipts","Total individual contributions","Candidate state","Candidate district","Special election status","Primary election status","Runoff election status","General election status"
"H2UT02183","JORGENSEN, JAY THOMAS","C","REP",82254.04,70199.04,"UT","02",NA,NA,NA,NA
"H2UT02191","BRIDGEWATER, TIMOTHY ALLEN","C","REP",331240.62,52956.18,"UT","02",NA,"L",NA,NA
"H2UT02209","CROCKETT, MARK ALLEN","C","REP",97357.17,35091.35,"UT","02",NA,NA,NA,NA
"H2UT02217","HARMSEN, STEPHEN MARK","C","REP",83759.11,3255,"UT","02",NA,NA,NA,NA
"H2UT02233","SMITH, DAVID R.","C","REP",4041,1170,"UT","02",NA,NA,NA,NA
"H4UT02106","COOK, MERRILL ALOUZO","C","REP",567266.46,6486.35,"UT","02",NA,NA,NA,NA
"H6UT02200","NEILSON, RAYMOND TODD","C","REP",0,0,"UT","02",NA,NA,NA,NA
"H2UT03165","WOODSIDE, NANCY JANE","C","DEM",51439.2,26824.89,"UT","03",NA,NA,NA,"L"
"H6UT03042","CANNON, CHRISTOPHER B","I","REP",364360.27,165101.47,"UT","03",NA,"W",NA,"W"
"H0VA01102","DAVIES, LAWRENCE","O","DEM",692,0,"VA","01",NA,NA,NA,NA
"H0VA01045","JOST, PAUL C","O","REP",4041,0,"VA","01",NA,NA,NA,NA
"H0VA01052","DAVIS, JO ANN S","I","REP",328570.06,117960.17,"VA","01",NA,"W",NA,"W"
"H0VA01086","ROTHFELD, MICHAEL I","O","REP",0,0,"VA","01",NA,NA,NA,NA
"H0VA01110","SHORT, PHILIP GRANVILLE","O","REP",0,0,"VA","01",NA,NA,NA,NA
"H0VA01144","CUNNINGHAM, ROBERT L","O","REP",0,0,"VA","01",NA,NA,NA,NA
"H2VA01017","BATEMAN, HERBERT H","C","REP",1200,0,"VA","01",NA,NA,NA,NA
"H8VA01048","PHILLIPS, BRADFORD LINCOLN","C","IND",2174,0,"VA","01",NA,NA,NA,NA
"H0VA02043","WAGNER, JODY MOSES","O","DEM",56934,1000,"VA","02",NA,NA,NA,NA
"H6VA02057","PICKETT, OWEN B","C","DEM",7120.28,0,"VA","02",NA,NA,NA,NA
"H0VA02035","SCHROCK, EDWARD LEE","I","REP",800975.35,407028.83,"VA","02",NA,"W",NA,"W"
"H2VA04078","AMARASINGHE, D. C.","O","GRE",12415,7900,"VA","02","L",NA,NA,"L"
"H6VA01117","SCOTT, ROBERT C BOBBY","I","DEM",172506.23,41658,"VA","03",NA,"W",NA,"W"
"H6VA03071","HOLLAND, ELSIE","C","REP",0,0,"VA","03",NA,NA,NA,NA
"H2VA04011","SISISKY, NORMAN","C","DEM",11454,0,"VA","04",NA,NA,NA,NA
"H2VA04060","LUCAS, L LOUISE","C","DEM",1368163.97,433319.5,"VA","04","L",NA,NA,NA
"H2VA04086","WALTHALL, JOANN","O","DEM",51428,0,"VA","04","L",NA,NA,NA
"H2VA04045","COX, (M) KIRKLAND","O","REP",38237,33387,"VA","04","L",NA,NA,NA
"H2VA04052","FORBES, J RANDY","I","REP",1860363.9,724292.9,"VA","04","W","W",NA,"W"
"H0VA05012","HALE, ALLEN M","C","DEM",0,0,"VA","05",NA,NA,NA,NA
"H2VA05034","RICHARDS, MEREDITH M","C","DEM",264927.27,216961.27,"VA","05",NA,NA,NA,"L"
"H6VA05068","GOODE, VIRGIL H JR","I","REP",736056.99,484346.94,"VA","05",NA,"W",NA,"W"
"H2VA06115","GOODLATTE, ROBERT W","I","REP",689292.71,346794.29,"VA","06",NA,"W",NA,"W"
"H0VA07067","STEWART, WARREN A","O","DEM",3888,0,"VA","07",NA,NA,NA,NA
"H2VA07105","JONES, BEN L","C","DEM",188471.04,151898.97,"VA","07",NA,"W",NA,"L"
"H0VA07042","CANTOR, ERIC","I","REP",1440429.55,875945.91,"VA","07",NA,"W",NA,"W"
"H0VA07059","MARTIN, STEPHEN HOLLIDAY","O","REP",5762,4512,"VA","07",NA,NA,NA,NA
"H0VA08040","MORAN, JAMES P JR","I","DEM",1106096.19,570932,"VA","08",NA,"W",NA,"W"
"H2VA08087","FORD, PETER DAVID","C","DEM",0,1052,"VA","08",NA,NA,NA,NA
"H2VA08095","TATE, SCOTT C","C","REP",89152.8,86891.8,"VA","08",NA,"W",NA,"L"
"H8VA08092","MILLER, DEMARIS H","C","REP",30892,0,"VA","08",NA,NA,NA,NA
"H8VA08100","THOMPSON, RITA S J","C","REP",0,0,"VA","08",NA,NA,NA,NA
"H0VA08073","CRICKENBERGER, RON","C","IND",11143,11023,"VA","08",NA,NA,NA,"L"
"H2VA09010","BOUCHER, FREDERICK C ""RICK""","I","DEM",1171405.18,359891.44,"VA","09",NA,"W",NA,"W"
"H2VA09069","KATZEN, JAY K","C","REP",233658.84,93237.88,"VA","09",NA,"W",NA,"L"
"H2VA10091","STEVENS, JOHN","C","DEM",21077,17927,"VA","10",NA,NA,NA,"L"
"H6VA10050","WOLF, FRANK RUDOLPH","I","REP",695988.4,408133.56,"VA","10",NA,"W",NA,"W"
"H0VA11036","CORRIGAN, MICHAEL L ""MIKE""","C","DEM",1345,1345,"VA","11",NA,NA,NA,NA
"H6VA11017","HORTON, THOMAS J","C","DEM",0,0,"VA","11",NA,NA,NA,NA
"H4VA11020","DAVIS, THOMAS M","I","REP",1428100.7,726713.7,"VA","11",NA,"W",NA,"W"
"H2VA11131","CREEL, FRANK W","C","CON",9222,3992,"VA","11",NA,"W",NA,"L"
"H0VA11044","MCBRIDE, ROBERT KERR","C","LIB",0,0,"VA","11",NA,NA,NA,NA
"H4VI00054","CHRISTIAN-CHRISTENSEN, DONNA M","I","DEM",98665,63865,"VI","00",NA,"W",NA,"W"
"H2VI00041","O'NEAL, LILLIANA BELARDO DE","C","REP",23650,4150,"VI","00",NA,"W",NA,"L"
"H0VT00056","DOUGLAS, JAMES H","C","REP",0,0,"VT","00",NA,NA,NA,NA
"H2VT00078","MEUB, WILLIAM H","C","REP",196615.01,155593.68,"VT","00",NA,"W",NA,"L"
"H2VT00086","PARKE, GREGORY TARLE","C","REP",45273,45153,"VT","00",NA,NA,NA,NA
"H8VT01016","SANDERS, BERNARD CONGRESSMAN","I","IND",656170.52,528036.51,"VT","00",NA,"W",NA,"W"
"H2WA04090","INSLEE, JAY ROBERT","I","DEM",1434401.32,1057726.21,"WA","01",NA,"W",NA,"W"
"H0WA01066","MCDONALD, DANIEL R","C","REP",42901,328,"WA","01",NA,NA,NA,NA
"H2WA01120","MARINE, JOSEPH DANIEL","C","REP",206197.29,173856.77,"WA","01",NA,"W",NA,"L"
"H0WA02080","LARSEN, RICHARD RAY","I","DEM",1788065.13,1041880.24,"WA","02",NA,"W",NA,"W"
"H0WA02106","MORRIS, JEFF","O","DEM",0,0,"WA","02",NA,NA,NA,NA
"H0WA02098","KOSTER, JOHN","O","REP",489,260,"WA","02",NA,NA,NA,NA
"H2WA02045","METCALF, JACK","C","REP",2018,2000,"WA","02",NA,NA,NA,NA
"H2WA02110","BARLEAN, KELLY JOHN","C","REP",120028.27,100468.44,"WA","02",NA,NA,NA,NA
"H2WA02128","SMITH, NORMA CREIGHTON","C","REP",561996.51,506804,"WA","02",NA,"W",NA,"L"
"H2WA02136","MEYER, HERBERT E","C","REP",295690.68,249105.22,"WA","02",NA,NA,NA,NA
"H6WA03135","BAIRD, BRIAN","I","DEM",1268236.91,770823.3,"WA","03",NA,"W",NA,"W"
"H0WA03104","MATSON, TRENT","C","REP",397834.28,321058.94,"WA","03",NA,NA,NA,NA
"H2WA03068","ZARELLI, JOSEPH P","C","REP",203088.6,171684.6,"WA","03",NA,"W",NA,"L"
"H0WA04045","DAVIS, THOMAS JAMES","C","DEM",3703,2530,"WA","04",NA,NA,NA,NA
"H2WA04116","MASON, CRIAG","C","DEM",84832.88,19652.64,"WA","04",NA,"W",NA,"L"
"H2WA04041","HASTINGS, DOC","I","REP",346994.57,167180.88,"WA","04",NA,"W",NA,"W"
"H0WA04052","KRAUSS, FRED","C","LIB",0,0,"WA","04",NA,NA,NA,NA
"H0WA05042","BROKAW, WAYNE","C","DEM",0,0,"WA","05",NA,NA,NA,NA
"H0WA05059","FLYNN, THOMAS J","C","DEM",28572,450,"WA","05",NA,NA,NA,NA
"H0WA05075","KEEFE, THOMAS P JR","C","DEM",3343,0,"WA","05",NA,NA,NA,NA
"H2WA05063","HAGGIN, BART MICHAEL","C","DEM",39204.94,30320.53,"WA","05",NA,"W",NA,"L"
"H6WA05023","FOLEY, THOMAS S","C","DEM",1013,0,"WA","05",NA,NA,NA,NA
"H6WA05106","OLSON, JUDITH CORRINE","C","DEM",785,0,"WA","05",NA,NA,NA,NA
"H8WA05060","LYONS, BRADLEY C","C","DEM",0,0,"WA","05",NA,NA,NA,NA
"H4WA05028","NETHERCUTT, GEORGE R JR","I","REP",758981.04,420507.17,"WA","05",NA,"W",NA,"W"
"H2WA05048","CHASE, ROBERT","C","LIB",4560,3280,"WA","05",NA,"W",NA,"L"
"H6WA06021","DICKS, NORMAN DUBOIS","I","DEM",841730.46,422653.24,"WA","06",NA,"W",NA,"W"
"H8WA06076","LAWRENCE, ROBERT I","C","REP",61294,29071,"WA","06",NA,NA,NA,"L"
"H8WA07132","MCDERMOTT, JAMES A","I","DEM",415539.12,177197,"WA","07",NA,"W",NA,"W"
"H2WA07077","CASSADY, CAROL A THORNE","C","REP",19064,10614,"WA","07",NA,"W",NA,"L"
"H8WA07025","LIPPMANN, STANLEY I","C","LIB",0,0,"WA","07",NA,NA,NA,"L"
"H8WA08049","BEHRENS-BENEDICT, HEIDI","C","DEM",133307,114704,"WA","08",NA,"W",NA,"L"
"H2WA08075","DUNN, JENNIFER","I","REP",1838488.81,1108414.76,"WA","08",NA,"W",NA,"W"
"H6WA09025","SMITH, ADAM","I","DEM",820576.27,347176.56,"WA","09",NA,"W",NA,"W"
"H0WA09010","VANCE, CHRISTOPHER M","C","REP",2923,1052,"WA","09",NA,NA,NA,NA
"H2WA09081","CASADA, SARAH M","C","REP",61157.83,43687.39,"WA","09",NA,"W",NA,"L"
"H6WI07033","OBEY, DAVID R","I","DEM",957658.47,339414.53,"WI"," 7",NA,"W",NA,"W"
"H0WI05089","STAMPLEY,NATHANIEL J","C","DEM",28105,27505,"WI","00",NA,NA,NA,NA
"H2WI01068","MOORE, DALE","C","DEM",16912,1105,"WI","01",NA,NA,NA,NA
"H4WI01064","THOMAS, JEFFREY C","C","DEM",206396.61,0,"WI","01",NA,"W",NA,"L"
"H6WI01119","LAFOLLETTE, DOUGLAS","C","DEM",2,0,"WI","01",NA,NA,NA,NA
"H8WI01024","RYAN, PAUL D","I","REP",1551552.14,858081.73,"WI","01",NA,"W",NA,"W"
"H8WI00018","BALDWIN, TAMMY","I","DEM",1295047.12,898110.17,"WI","02",NA,"W",NA,"W"
"H8WI02048","PHELPS, RICHARD J","C","DEM",0,0,"WI","02",NA,NA,NA,NA
"H2WI02090","ALFONSI, PHILIP ANTHONY","C","REP",101423.56,53288,"WI","02",NA,NA,NA,NA
"H8WI02055","FUHRMAN, NICOLAS ANDREW","C","REP",0,0,"WI","02",NA,NA,NA,NA
"H8WI02071","SHARPLESS, JOHN","C","REP",17662,15673,"WI","02",NA,NA,NA,NA
"H8WI02097","MUSSER, JOSEPHINE","C","REP",0,0,"WI","02",NA,NA,NA,NA
"H8WI02105","GREER, RONNIE B","C","REP",176827.88,147864.11,"WI","02",NA,"W",NA,"L"
"H6WI03099","KIND, RONALD JAMES","I","DEM",715865.8,385621.33,"WI","03",NA,"W",NA,"W"
"H0WI03043","TULLY, SUSAN P","C","REP",0,0,"WI","03",NA,NA,NA,NA
"H2WI03072","ARNDT, WILLIAM GEORGE","C","REP",12475,1277,"WI","03",NA,"W",NA,"L"
"H4WI04027","KLECZKA, GERALD D","I","DEM",576214.88,162097,"WI","04",NA,"W",NA,"W"
"H2WI04062","VERDIN, BRIAN MERRILL","C","GRE",1727,1057,"WI","04",NA,"W",NA,"L"
"H2WI05028","KESSLER, FREDERICK P","C","DEM",0,0,"WI","05",NA,NA,NA,NA
"H2WI05150","BARRETT, THOMAS M","I","DEM",74839,15590,"WI","05",NA,NA,NA,NA
"H8WI09050","SENSENBRENNER, FRANK JAMES JR","I","REP",567131.05,191805,"WI","05",NA,"W",NA,"W"
"H0WI06111","FLAHERTY, DANIEL THOMAS","C","DEM",10988,725,"WI","06",NA,NA,NA,NA
"H0WI06061","PETRI, THOMAS E","I","REP",624386.65,234239.88,"WI","06",NA,"W",NA,"W"
"H0WI06137","MODER, JOHN LEWIS","C","REP",200,0,"WI","06",NA,NA,NA,NA
"H2WI07057","ROTHBAUER, JOSEPH DAVID","C","REP",20704,6478,"WI","07",NA,"W",NA,"L"
"H4WI07046","WEST, SCOTT A","C","REP",19107,0,"WI","07",NA,NA,NA,NA
"H0WI08059","REICH, DEAN F","C","DEM",251,105,"WI","08",NA,NA,NA,NA
"H6WI08064","PROSSER, DAVID T JR","C","REP",1517,0,"WI","08",NA,NA,NA,NA
"H8WI00026","GREEN, MARK A","I","REP",876076.88,434665.87,"WI","08",NA,"W",NA,"W"
"H0WI09024","CLAWSON, MICHAEL ANDREW","C","DEM",0,0,"WI","09",NA,NA,NA,NA
"H6WV04057","RAHALL, NICK JOE II","I","DEM",578596.57,150036,"WV"," 3",NA,"W",NA,"W"
"H2WV01029","MOLLOHAN, ALAN BOWLBY","I","DEM",361117.64,141800.5,"WV","01",NA,"W",NA,"W"
"H0WV02096","HUMPHREYS, JAMES F","C","DEM",8165358.63,150519.72,"WV","02",NA,"W",NA,"L"
"H0WV02112","WALKER, MARTHA YEAGER","O","DEM",62,0,"WV","02",NA,NA,NA,NA
"H0WV02120","AMORES, JON","O","DEM",3929,3697,"WV","02",NA,NA,NA,NA
"H2WV02118","WORKMAN, MARGARET L","C","DEM",901393.78,381443.78,"WV","02",NA,"L",NA,NA
"H8WV02032","TAYLOR, BETH ELAINE","O","DEM",250,250,"WV","02",NA,NA,NA,NA
"H0WV02138","CAPITO, SHELLEY MOORE","I","REP",2585441.76,1261752.34,"WV","02",NA,"W",NA,"W"
"H2WY00109","AKIN, GARY","C","DEM",18209.75,9054,"WY","00",NA,"W",NA,"L"
"H4WY00055","CUBIN, BARBARA L","I","REP",621681.33,226392.76,"WY","00",NA,"W",NA,"W"
"P00000729","MUZYK, GEORGE ALEXANDER","C","DEM",1375,0,"00","00",NA,NA,NA,NA
"P00003343","CROW, RANDOLPH WILSON","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P00003632","AWARD, DONALD PAUL","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P00003772","REED, LARRY K (VICE PRES)","C","DEM",125,0,"00","00",NA,NA,NA,NA
"P20000642","CLINTON, WILLIAM JEFFERSON","I","DEM",740747.95,0,"00","00",NA,NA,NA,NA
"P20001061","MEADOWS, SHERRY ANN","C","DEM",5125,0,"00","00",NA,NA,NA,NA
"P40000291","GLENN, JOHN","C","DEM",100000,0,"00","00",NA,NA,NA,NA
"P40001018","JACKSON, JESSE LOUIS","C","DEM",219,0,"00","00",NA,NA,NA,NA
"P40002081","MCFADDIN, KENNETH RAY","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40002214","DEAN, HOWARD","C","DEM",305152.47,296052.22,"00","00",NA,NA,NA,NA
"P40002289","WOJCIECHOWSKI, LUCIAN","C","DEM",50,50,"00","00",NA,NA,NA,NA
"P40002305","PENNA, FERN","C","DEM",0,0,"00","00",NA,NA,NA,NA
"P40002404","SHARPTON, ALFRED C REV","C","DEM",24800,24800,"00","00",NA,NA,NA,NA
"P60000452","LAROUCHE, LYNDON H JR","C","DEM",3080650.12,2931109.04,"00","00",NA,NA,NA,NA
"P80000235","KERRY, JOHN F","C","DEM",3151898,495398,"00","00",NA,NA,NA,NA
"P80000268","CARTER, WILLIE FELIX","C","DEM",21322,62,"00","00",NA,NA,NA,NA
"P80000516","BRADLEY, BILL","O","DEM",128777.46,0,"00","00",NA,NA,NA,NA
"P80000912","GORE, AL","O","DEM",4808718.27,100,"00","00",NA,NA,NA,NA
"P80001191","MCDONALD, ANGUS WHEELER","C","DEM",9,0,"00","00",NA,NA,NA,NA
"P00000455","BUSH, GEORGE","C","REP",0,0,"00","00",NA,NA,NA,NA
"P00000489","DOLE, ROBERT J","C","REP",0,0,"00","00",NA,NA,NA,NA
"P00003269","JOHNSON, DERRICK CHRISTOPHER","C","REP",0,0,"00","00",NA,NA,NA,NA
"P00003335","BUSH, GEORGE W","O","REP",3186968.07,265997.61,"00","00",NA,NA,NA,NA
"P00003491","BAUER, GARY L","O","REP",450948.12,148610.02,"00","00",NA,NA,NA,NA
"P00003806","HATCH, ORRIN GRANT","O","REP",17498,15045,"00","00",NA,NA,NA,NA
"P20000089","FELLURE, LOWELL JACKSON","C","REP",6609,0,"00","00",NA,NA,NA,NA
"P20000550","HOWARD, MILLIE","C","REP",2664,41,"00","00",NA,NA,NA,NA
"P40002198","STREMSKY, KENNETH SCOT","C","REP",770,0,"00","00",NA,NA,NA,NA
"P60000668","REAGAN, RONALD","C","REP",2702,0,"00","00",NA,NA,NA,NA
"P60001344","GRAMM, WILLIAM PHILLIP","C","REP",0,0,"00","00",NA,NA,NA,NA
"P60003076","KEYES, ALAN L","O","REP",597125,318009,"00","00",NA,NA,NA,NA
"P60003266","LUGAR, RICHARD G","C","REP",8554,0,"00","00",NA,NA,NA,NA
"P60003308","DORNAN, ROBERT K","C","REP",0,0,"00","00",NA,NA,NA,NA
"P60003381","WILSON, PETE","C","REP",0,0,"00","00",NA,NA,NA,NA
"P60003852","FORBES, STEVE","O","REP",0,0,"00","00",NA,NA,NA,NA
"P80000060","KEMP, JACK (VICE-PRES)","C","REP",0,0,"00","00",NA,NA,NA,NA
"P80000730","SITNICK, FREDDY IRWIN","C","REP",0,0,"00","00",NA,NA,NA,NA
"P80000870","FABISH, THOMAS S","C","REP",248.34,0,"00","00",NA,NA,NA,NA
"P80002587","QUAYLE, DAN","O","REP",12768,0,"00","00",NA,NA,NA,NA
"P80002801","MCCAIN, JOHN S","O","REP",287111.7,50,"00","00",NA,NA,NA,NA
"P00000679","CARROLL, JERRY LEON","C","IND",140,0,"00","00",NA,NA,NA,NA
"P00003277","HAMBURG, AL","C","IND",5300,0,"00","00",NA,NA,NA,NA
"P00004002","FRANK, LONNIE DANELL","C","IND",0,0,"00","00",NA,NA,NA,NA
"P40000648","WINN, ROBERT BRYANT","C","IND",0,0,"00","00",NA,NA,NA,NA
"P40002115","REED, MAJOR TOM","C","IND",0,0,"00","00",NA,NA,NA,NA
"P40002164","ANDERSON, WILLIAM RAY","C","IND",0,0,"00","00",NA,NA,NA,NA
"P40002222","TUCKER, LEMUEL LEON","C","IND",0,0,"00","00",NA,NA,NA,NA
"P40002313","BROWN, ANGELO SCOTT","C","IND",0,0,"00","00",NA,NA,NA,NA
"P60002086","JENKINS, MICHAEL DWAYNE","C","IND",0,0,"00","00",NA,NA,NA,NA
"P80000672","HOFF, SAMUEL B DR","C","IND",0,0,"00","00",NA,NA,NA,NA
"P80002769","WYATT, DAVID E ""DW2000""","C","IND",0,0,"00","00",NA,NA,NA,NA
"P00004408","GORMAN, DONALD W","C","LIB",0,0,"00","00",NA,NA,NA,NA
"P60003043","BROWNE, HARRY","C","LIB",118309,109440,"00","00",NA,NA,NA,NA
"P20001681","HAGELIN, JOHN SAMUEL","C","NLP",21239.53,665,"00","00",NA,NA,NA,NA
"P00003426","DAIGNEAU, GERALD","C","NNE",0,0,"00","00",NA,NA,NA,NA
"P00003962","SCHRINER, JOSEPH CHARLES","C","NNE",6929,5275,"00","00",NA,NA,NA,NA
"P00004572","WINTERS, GARY THOMAS","C","NNE",0,0,"00","00",NA,NA,NA,NA
"P60003779","GOTTIER, ROBERT WILLIAM","C","NNE",0,0,"00","00",NA,NA,NA,NA
"P60003787","PHILLIPS, CHARLES ANTON","C","NNE",0,0,"00","00",NA,NA,NA,NA
"P20001434","PHILLIPS, HOWARD","C","OTH",46226,36459,"00","00",NA,NA,NA,NA
"P60004405","MOOREHEAD, MONICA GAIL","C","OTH",0,0,"00","00",NA,NA,NA,NA
"P00003970","BOWMAN, ROBERT MARCUS SR","C","REF",28998,0,"00","00",NA,NA,NA,NA
"P80000805","BUCHANAN, PATRICK J","O","REF",506357.41,152749.28,"00","00",NA,NA,NA,NA
"P00003889","MCREYNOLDS, DAVID","C","UNK",0,0,"00","00",NA,NA,NA,NA
"P00004333","PETTWAY, SYLVESTER JR","C","UNK",0,0,"00","00",NA,NA,NA,NA
"P20000527","NADER, RALPH","C","UNK",768677.36,383934.89,"00","00",NA,NA,NA,NA
"P40002479","VAN PELT, TONY G","C","UNK",250,0,"00","00",NA,NA,NA,NA
"P60002342","PETRY, RAYMOND KENNETH","C","UNK",0,0,"00","00",NA,NA,NA,NA
"P60003530","JUDD, KEITH RUSSELL","C","UNK",0,0,"00","00",NA,NA,NA,NA
"P80001118","FULANI, LENORA B","C","UNK",0,0,"00","00",NA,NA,NA,NA
"S0AK00097","VONDERSAAR, FRANK J","C","DEM",1050,50,"AK","00",NA,"W",NA,"L"
"S8AK00033","SONNEMAN, JOSEPH A","C","DEM",0,0,"AK","00",NA,NA,NA,NA
"S0AK00063","MURKOWSKI, FRANK SENATOR","I","REP",83415,9575,"AK","00",NA,NA,NA,NA
"S2AK00010","STEVENS, THEODORE F (TED)","I","REP",2731101,1466947,"AK","00",NA,"W",NA,"W"
"S6AK00078","CUDDY, DAVID W","C","REP",0,0,"AK","00",NA,NA,NA,NA
"S0AL00156","JONES, DOUG","C","DEM",161239,149775,"AL","00",NA,NA,NA,NA
"S2AL00061","MCPHILLIPS, JULIAN L JR","C","DEM",2297836,596130,"AL","00",NA,"R","L",NA
"S2AL00079","PARKER, SUSAN D","C","DEM",1191848,780628,"AL","00",NA,"W","W","L"
"S2AL00087","SOWELL, WAYNE","C","DEM",4677,0,"AL","00",NA,"L",NA,NA
"S6AL00138","BEDFORD, ROGER HUGH","C","DEM",14682,5675,"AL","00",NA,NA,NA,NA
"S6AL00153","DAVIS, NATALIE M","C","DEM",0,0,"AL","00",NA,NA,NA,NA
"S6AL00013","SHELBY, RICHARD C","I","REP",1597660,655199,"AL","00",NA,NA,NA,NA
"S6AL00112","CLARK, WALTER D","C","REP",2,0,"AL","00",NA,NA,NA,NA
"S6AL00187","BLAKE, JAMES (JIMMY) DAVIS","C","REP",0,0,"AL","00",NA,NA,NA,NA
"S6AL00195","SESSIONS, JEFFERSON B","I","REP",4667726,3284979,"AL","00",NA,"W",NA,"W"
"S0AL00149","SWANSON, JOHNNY III","C","IND",85393,3867,"AL","00",NA,NA,NA,NA
"S0AR00028","PRYOR, MARK L","C","DEM",4456340,3355873,"AR","00",NA,"W",NA,"W"
"S4AR00020","BUMPERS, DALE L","C","DEM",690,0,"AR","00",NA,NA,NA,NA
"S8AR00047","PRYOR, DAVID HAMPTON","C","DEM",34,0,"AR","00",NA,NA,NA,NA
"S8AR00112","LINCOLN, BLANCHE LAMBERT","I","DEM",916797,391594,"AR","00",NA,NA,NA,NA
"S8AR00138","FERGUSON, EDGAR SCOTT","C","DEM",0,0,"AR","00",NA,NA,NA,NA
"S2AR00065","DUGGAR, JIM BOB","C","REP",110417,8992,"AR","00",NA,"L",NA,NA
"S6AR00124","HUTCHINSON, TIM","I","REP",4869537,2818775,"AR","00",NA,"W",NA,"L"
"S8AR00104","HUDSON, JOE KENNETH","C","REP",0,0,"AR","00",NA,NA,NA,NA
"S2AZ00133","MICHAEL, LIZ","C","DEM",1426,1426,"AZ","00",NA,NA,NA,NA
"S4AZ00063","COPPERSMITH, SAMUEL G","C","DEM",0,0,"AZ","00",NA,NA,NA,NA
"S4AZ00030","KYL, JON L","I","REP",280805,134927,"AZ","00",NA,NA,NA,NA
"S6AZ00019","MCCAIN, JOHN S","I","REP",56118,38104,"AZ","00",NA,NA,NA,NA
"S8AZ00080","ZAJAC, JOHN CALHOUN","C","LIB",44,0,"AZ","00",NA,NA,NA,NA
"S0CA00199","FEINSTEIN, DIANNE","I","DEM",854879,366633,"CA","00",NA,NA,NA,NA
"S2CA00286","BOXER, BARBARA","I","DEM",2376130,1916568,"CA","00",NA,NA,NA,NA
"S2CA00344","DAVIS, GRAY","C","DEM",15,0,"CA","00",NA,NA,NA,NA
"S2CA00377","LEVINE, MEL","C","DEM",79,0,"CA","00",NA,NA,NA,NA
"S0CA00215","HORN, WILLIAM G III","C","REP",28850,24850,"CA","00",NA,NA,NA,NA
"S2CA00062","DORNAN, ROBERT K HON","C","REP",0,0,"CA","00",NA,NA,NA,NA
"S2CA00351","CAMPBELL, TOM","C","REP",60037,0,"CA","00",NA,NA,NA,NA
"S4CA00167","BUKEWIHGE, EDIE","C","REP",11220,1220,"CA","00",NA,NA,NA,NA
"S8CA00127","FONG, MATTHEW K","C","REP",36,0,"CA","00",NA,NA,NA,NA
"S8CA00135","ISSA, DARRELL EDWARD","C","REP",0,0,"CA","00",NA,NA,NA,NA
"S8CA00291","UNZ, RON","C","REP",0,0,"CA","00",NA,NA,NA,NA
"S0CA00256","BENJAMIN, MEDEA SUSAN","C","GRE",0,0,"CA","00",NA,NA,NA,NA
"S2CA00591","CARROLL, JERRY LEON","C","IND",100,0,"CA","00",NA,NA,NA,NA
"S8CA00283","LIGHTFOOT, GAIL K","C","LIB",1427,0,"CA","00",NA,NA,NA,NA
"S0CO00203","MILES, FLOYD MIKE","C","DEM",45758,40843,"CO","00",NA,NA,NA,NA
"S2CO00126","POULTER, BRUCE DENTON","C","DEM",3616,3595,"CO","00",NA,NA,NA,NA
"S6CO00135","STRICKLAND, THOMAS LEE","C","DEM",5169891,3963712,"CO","00",NA,"W",NA,"L"
"S0CO00120","CAMPBELL, BEN NIGHTHORSE","I","REP",4951,70736,"CO","00",NA,NA,NA,NA
"S4CO00114","O'BRYANT, DAN L","C","REP",7946,0,"CO","00",NA,NA,NA,NA
"S6CO00168","ALLARD, A WAYNE","I","REP",5274958,2388090,"CO","00",NA,"W",NA,"W"
"S2CO00118","STANLEY, RICHARD EUGENE JR","C","LIB",14504,11634,"CO","00",NA,NA,NA,"L"
"S4CO00106","BARNETT, DANIEL JAMES","C","OTH",5000,0,"CO","00",NA,NA,NA,NA
"S0CT00037","DODD, CHRISTOPHER J","I","DEM",1434107,898142,"CT","00",NA,NA,NA,NA
"S8CT00022","LIEBERMAN, JOSEPH I","I","DEM",799130,695298,"CT","00",NA,NA,NA,NA
"S4CT00054","LABRIOLA, GERALD","C","REP",0,0,"CT","00",NA,NA,NA,NA
"S4DE00029","OBERLY, CHARLES M III","C","DEM",0,0,"DE","00",NA,NA,NA,NA
"S8DE00012","BIDEN, JOSEPH R JR","I","DEM",2743279,2648114,"DE","00",NA,"W",NA,"W"
"S8DE00079","CARPER, THOMAS R","I","DEM",800272,422683,"DE","00",NA,NA,NA,NA
"S2DE00031","HOLT, WILLIAM J","C","REP",166705,0,"DE","00",NA,NA,NA,NA
"S6DE00016","ROTH, WILLIAM V JR","C","REP",22641,0,"DE","00",NA,NA,NA,NA
"S6DE00073","CLATWORTHY, RAY","C","REP",2098914,2006850,"DE","00",NA,"W",NA,"L"
"S6FL00020","GRAHAM, BOB","I","DEM",408229,109960,"FL","00",NA,NA,NA,NA
"S8FL00166","NELSON, BILL","I","DEM",1438429,1045414,"FL","00",NA,NA,NA,NA
"S8FL00182","DAUGHTREY, NEWALL JEROME","O","DEM",0,0,"FL","00",NA,NA,NA,NA
"S0FL00205","GALLAGHER, TOM","O","REP",320,0,"FL","00",NA,NA,NA,NA
"S8FL00034","MACK, CONNIE","C","REP",1292,0,"FL","00",NA,NA,NA,NA
