,state,district,year,pvi,pvi_correct,black_pct,real_pvi
2440,MD,6,2000,-12.55,,,-12.55
2441,MD,6,2002,-12.98,,,-12.98
2442,MD,6,2004,-12.98,,,-12.98
2443,MD,6,2006,-13.89,,,-13.89
2444,MD,6,2008,-13.89,,,-13.89
2445,MD,6,2010,-13.07,,,-13.07
2446,MD,6,2012,2.92,,,2.92
2447,MD,6,2014,3.93,,,3.93
2448,MD,6,2016,3.93,,,3.93
2449,MD,6,2018,6.27,,,6.27
2450,MD,6,2020,6.27,,,6.27
2451,MD,6,2022,1.97,,,1.97
2452,MD,6,2024,1.97,,,1.97
2453,MD,7,1998,29.29,,,29.29
2454,MD,7,2000,29.29,,,29.29
2455,MD,7,2002,24.13,,,24.13
2456,MD,7,2004,24.13,,,24.13
2457,MD,7,2006,24.53,,,24.53
2458,MD,7,2008,24.53,,,24.53
2459,MD,7,2010,25.57,,,25.57
2460,MD,7,2012,23.24,,,23.24
2461,MD,7,2014,24.75,,,24.75
2462,MD,7,2016,24.75,,,24.75
2463,MD,7,2018,26.05,,,26.05
2464,MD,7,2020,26.05,,,26.05
2465,MD,7,2022,30.11,,,30.11
2466,MD,7,2024,30.11,,,30.11
2467,MD,8,1998,5.76,,,5.76
2468,MD,8,2000,5.76,,,5.76
2469,MD,8,2002,17.59,,,17.59
2470,MD,8,2004,17.59,,,17.59
2471,MD,8,2006,19.98,,,19.98
2472,MD,8,2008,19.98,,,19.98
2473,MD,8,2010,21.19,,,21.19
2474,MD,8,2012,10.12,,,10.12
2475,MD,8,2014,11.21,,,11.21
2476,MD,8,2016,11.21,,,11.21
2477,MD,8,2018,15.21,,,15.21
2478,MD,8,2020,15.21,,,15.21
2479,MD,8,2022,29.49,,,29.49
2480,MD,8,2024,29.49,,,29.49
6067,ME,0,1998,6.610915033,,,6.610915033
6068,ME,0,2000,6.610915033,,,6.610915033
6167,ME,0,2002,3.849838467,,,3.849838467
6168,ME,0,2004,3.849838467,,,3.849838467
6267,ME,0,2006,4.968412252,,,4.968412252
6268,ME,0,2008,4.968412252,,,4.968412252
6367,ME,0,2010,5.328285471,,,5.328285471
6368,ME,0,2012,5.328285471,,,5.328285471
6467,ME,0,2014,5.653151548,,,5.653151548
6468,ME,0,2016,5.653151548,,,5.653151548
6567,ME,0,2018,1.707542378,,,1.707542378
6568,ME,0,2020,1.707542378,,,1.707542378
6667,ME,0,2022,1.713009486,,,1.713009486
6668,ME,0,2024,1.713009486,,,1.713009486
2341,ME,1,1998,4.45,,,4.45
2342,ME,1,2000,4.45,,,4.45
2343,ME,1,2002,3.99,,,3.99
2344,ME,1,2004,3.99,,,3.99
2345,ME,1,2006,6.39,,,6.39
2346,ME,1,2008,6.39,,,6.39
2347,ME,1,2010,7.78,,,7.78
2348,ME,1,2012,8.23,,,8.23
2349,ME,1,2014,8.82,,,8.82
2350,ME,1,2016,8.82,,,8.82
2351,ME,1,2018,7.37,,,7.37
2352,ME,1,2020,7.37,,,7.37
2353,ME,1,2022,8.76,,,8.76
2354,ME,1,2024,8.76,,,8.76
2355,ME,2,1998,5.53,,,5.53
2356,ME,2,2000,5.53,,,5.53
2357,ME,2,2002,0.74,,,0.74
2358,ME,2,2004,0.74,,,0.74
2359,ME,2,2006,3.48,,,3.48
2360,ME,2,2008,3.48,,,3.48
2361,ME,2,2010,2.59,,,2.59
2362,ME,2,2012,2.16,,,2.16
2363,ME,2,2014,2.26,,,2.26
2364,ME,2,2016,2.26,,,2.26
2365,ME,2,2018,-4.4,,,-4.4
2366,ME,2,2020,-4.4,,,-4.4
2367,ME,2,2022,-5.57,,,-5.57
2368,ME,2,2024,-5.57,,,-5.57
6069,MI,0,1998,2.247456441,,,2.247456441
6070,MI,0,2000,2.247456441,,,2.247456441
6169,MI,0,2002,2.43048541,,,2.43048541
6170,MI,0,2004,2.43048541,,,2.43048541
6269,MI,0,2006,2.797224531,,,2.797224531
6270,MI,0,2008,2.797224531,,,2.797224531
6369,MI,0,2010,4.274630888,,,4.274630888
6370,MI,0,2012,4.274630888,,,4.274630888
6469,MI,0,2014,3.292653071,,,3.292653071
6470,MI,0,2016,3.292653071,,,3.292653071
6569,MI,0,2018,-0.2191497112,,,-0.2191497112
6570,MI,0,2020,-0.2191497112,,,-0.2191497112
6669,MI,0,2022,-0.9677979463,,,-0.9677979463
6670,MI,0,2024,-0.9677979463,,,-0.9677979463
2614,MI,1,1998,-0.5,,,-0.5
2615,MI,1,2000,-0.5,,,-0.5
2616,MI,1,2002,-3.58,,,-3.58
2617,MI,1,2004,-3.58,,,-3.58
2618,MI,1,2006,-2.91,,,-2.91
2619,MI,1,2008,-2.91,,,-2.91
2620,MI,1,2010,-2.74,,,-2.74
2621,MI,1,2012,-3.32,,,-3.32
2622,MI,1,2014,-5.36,,,-5.36
2623,MI,1,2016,-5.36,,,-5.36
2624,MI,1,2018,-10.82,,,-10.82
2625,MI,1,2020,-10.82,,,-10.82
2626,MI,1,2022,-12.59,,,-12.59
2627,MI,1,2024,-12.59,,,-12.59
2628,MI,2,1998,-10.54,,,-10.54
2629,MI,2,2000,-10.54,,,-10.54
2630,MI,2,2002,-10.94,,,-10.94
2631,MI,2,2004,-10.94,,,-10.94
2632,MI,2,2006,-9.82,,,-9.82
2633,MI,2,2008,-9.82,,,-9.82
2634,MI,2,2010,-6.4,,,-6.4
2635,MI,2,2012,-6.07,,,-6.07
2636,MI,2,2014,-7.58,,,-7.58
